"Date/Time","PM10 BAM ug/m3","PM2.5 BAM ug/m3","Temperature Deg C","Barometric Pressure atm"
01/02/2026 01:00,10.5,1.4,17.0,0.998
01/02/2026 02:00,12.6,4.6,16.8,0.999
01/02/2026 03:00,10.8,3.2,17.0,0.998
01/02/2026 04:00,12.0,3.6,17.2,0.998
01/02/2026 05:00,12.4,4.4,17.2,0.999
01/02/2026 06:00,11.6,4.4,17.1,1.000
01/02/2026 07:00,14.6,5.2,16.5,1.001
01/02/2026 08:00,16.6,6.2,17.2,1.002
01/02/2026 09:00,17.9,8.8,18.6,1.002
01/02/2026 10:00,14.8,7.2,21.2,1.003
01/02/2026 11:00,17.8,6.4,22.9,1.003
01/02/2026 12:00,22.9,8.0,23.8,1.003
01/02/2026 13:00,21.0,6.0,24.3,1.002
01/02/2026 14:00,19.4,4.6,23.8,1.002
01/02/2026 15:00,22.5,6.0,23.0,1.002
01/02/2026 16:00,22.0,7.5,22.6,1.002
01/02/2026 17:00,21.7,5.4,21.5,1.002
01/02/2026 18:00,22.0,6.8,19.3,1.003
01/02/2026 19:00,25.4,8.1,17.9,1.004
01/02/2026 20:00,23.9,8.1,17.0,1.005
01/02/2026 21:00,19.0,7.6,16.7,1.006
01/02/2026 22:00,21.7,7.1,16.0,1.006
01/02/2026 23:00,26.1,7.7,15.8,1.006
02/02/2026 00:00,22.5,6.6,15.4,1.006
02/02/2026 01:00,25.3,9.7,14.7,1.006
02/02/2026 02:00,22.7,8.7,14.2,1.006
02/02/2026 03:00,23.6,6.0,13.6,1.006
02/02/2026 04:00,20.9,5.1,13.2,1.006
02/02/2026 05:00,16.6,3.4,13.0,1.006
02/02/2026 06:00,17.8,2.9,12.7,1.007
02/02/2026 07:00,16.7,4.4,12.7,1.008
02/02/2026 08:00,17.2,4.5,14.9,1.008
02/02/2026 09:00,15.4,5.4,16.8,1.008
02/02/2026 10:00,16.5,3.9,19.4,1.008
02/02/2026 11:00,12.2,5.5,23.6,1.008
02/02/2026 12:00,,,,
02/02/2026 13:00,8.0,4.0,27.2,1.006
02/02/2026 14:00,11.4,4.7,26.1,1.005
02/02/2026 15:00,14.6,1.5,26.1,1.004
02/02/2026 16:00,13.0,2.8,26.4,1.003
02/02/2026 17:00,12.6,5.6,26.4,1.003
02/02/2026 18:00,17.3,5.7,25.1,1.002
02/02/2026 19:00,27.8,3.4,23.2,1.003
02/02/2026 20:00,27.2,3.5,21.4,1.004
02/02/2026 21:00,26.5,5.1,19.8,1.004
