"Date/Time","PM10 BAM ug/m3","PM2.5 BAM ug/m3","Temperature Deg C","Barometric Pressure atm"
01/03/2024 01:00,9.8,3.2,18.1,0.997
01/03/2024 02:00,8.4,4.5,17.3,0.997
01/03/2024 03:00,10.7,2.7,16.9,0.996
01/03/2024 04:00,14.9,3.5,16.8,0.996
01/03/2024 05:00,13.5,3.8,16.8,0.996
01/03/2024 06:00,12.7,5.5,16.7,0.996
01/03/2024 07:00,12.8,2.5,16.9,0.997
01/03/2024 08:00,16.1,5.1,18.1,0.997
01/03/2024 09:00,23.5,7.7,20.5,0.997
01/03/2024 10:00,22.8,4.3,26.3,0.997
01/03/2024 11:00,19.2,4.7,27.7,0.997
01/03/2024 12:00,22.0,3.3,28.7,0.997
01/03/2024 13:00,25.7,5.3,27.3,0.997
01/03/2024 14:00,25.7,4.6,25.8,0.996
01/03/2024 15:00,20.0,5.3,25.0,0.996
01/03/2024 16:00,18.0,4.7,24.6,0.996
01/03/2024 17:00,18.9,2.4,23.6,0.997
01/03/2024 18:00,19.3,2.8,22.2,0.996
01/03/2024 19:00,25.0,4.6,21.9,0.996
01/03/2024 20:00,19.2,3.7,20.0,0.997
01/03/2024 21:00,14.6,3.6,19.2,0.999
01/03/2024 22:00,11.6,4.3,18.5,0.999
01/03/2024 23:00,13.2,1.9,17.9,1.000
02/03/2024 00:00,8.0,0.9,17.6,1.000
02/03/2024 01:00,5.0,0.5,17.2,1.001
02/03/2024 02:00,4.2,0.5,16.8,1.001
02/03/2024 03:00,5.4,0.1,16.5,1.000
02/03/2024 04:00,4.8,0.7,16.5,0.999
02/03/2024 05:00,6.0,1.8,16.3,0.999
02/03/2024 06:00,5.2,3.2,16.1,1.000
02/03/2024 07:00,5.9,1.7,15.8,1.000
02/03/2024 08:00,7.8,2.4,16.6,1.001
02/03/2024 09:00,9.3,,18.1,1.002
02/03/2024 10:00,6.3,,22.4,1.002
02/03/2024 11:00,7.7,-3.4,25.1,1.001
02/03/2024 12:00,10.6,1.9,27.0,1.001
02/03/2024 13:00,13.0,2.0,27.0,1.000
02/03/2024 14:00,12.3,3.5,26.0,1.000
02/03/2024 15:00,11.9,2.6,25.0,0.999
02/03/2024 16:00,16.2,4.0,25.2,0.998
02/03/2024 17:00,18.2,6.2,24.2,0.999
02/03/2024 18:00,19.3,6.3,23.0,0.999
02/03/2024 19:00,16.4,5.6,19.7,1.000
02/03/2024 20:00,18.9,6.9,17.8,1.001
02/03/2024 21:00,21.1,7.7,16.8,1.001
02/03/2024 22:00,21.8,7.3,16.3,1.002
02/03/2024 23:00,18.7,7.0,15.9,1.002
03/03/2024 00:00,17.8,5.5,15.4,1.001
03/03/2024 01:00,14.4,5.1,15.0,1.001
03/03/2024 02:00,11.9,9.3,14.7,1.001
03/03/2024 03:00,15.8,8.9,14.4,1.001
03/03/2024 04:00,20.2,5.9,14.1,1.001
03/03/2024 05:00,18.4,5.8,13.9,1.002
03/03/2024 06:00,15.6,6.1,13.7,1.003
03/03/2024 07:00,17.9,4.7,13.7,1.003
03/03/2024 08:00,21.1,5.0,14.4,1.004
03/03/2024 09:00,20.5,0.2,15.9,1.004
03/03/2024 10:00,20.7,1.6,20.5,1.005
03/03/2024 11:00,22.0,5.0,23.0,1.004
03/03/2024 12:00,20.0,4.5,25.4,1.004
03/03/2024 13:00,18.5,6.7,25.8,1.003
03/03/2024 14:00,20.5,5.6,25.1,1.003
03/03/2024 15:00,23.7,5.4,24.6,1.002
03/03/2024 16:00,24.9,7.4,24.0,1.002
03/03/2024 17:00,20.8,9.0,22.0,1.002
03/03/2024 18:00,24.5,6.0,20.9,1.002
03/03/2024 19:00,25.8,4.6,18.1,1.003
03/03/2024 20:00,24.9,5.1,16.6,1.004
03/03/2024 21:00,22.8,7.4,15.8,1.004
03/03/2024 22:00,20.1,7.9,15.2,1.004
03/03/2024 23:00,16.3,5.4,15.1,1.004
04/03/2024 00:00,14.1,4.0,15.0,1.004
04/03/2024 01:00,3.5,6.2,14.8,1.003
04/03/2024 02:00,4.4,3.8,14.6,1.003
04/03/2024 03:00,5.9,5.9,14.9,1.003
04/03/2024 04:00,7.4,7.1,14.6,1.003
04/03/2024 05:00,12.5,2.2,14.5,1.003
04/03/2024 06:00,13.9,5.4,14.3,1.003
04/03/2024 07:00,14.9,5.7,14.2,1.004
04/03/2024 08:00,22.7,7.6,15.5,1.004
04/03/2024 09:00,26.6,7.3,17.9,1.004
04/03/2024 10:00,26.8,5.9,23.5,1.004
04/03/2024 11:00,30.5,7.6,26.7,1.003
04/03/2024 12:00,31.3,6.9,29.4,1.002
04/03/2024 13:00,21.8,5.9,28.9,1.000
04/03/2024 14:00,25.1,7.0,26.8,0.999
04/03/2024 15:00,32.2,12.0,26.2,0.999
04/03/2024 16:00,38.4,13.3,25.2,0.999
04/03/2024 17:00,34.1,12.5,24.7,0.999
04/03/2024 18:00,33.2,11.9,25.5,0.999
04/03/2024 19:00,32.0,12.3,24.7,0.999
04/03/2024 20:00,25.5,13.2,24.2,0.999
04/03/2024 21:00,21.4,8.0,23.3,0.999
04/03/2024 22:00,23.4,12.8,22.3,1.000
04/03/2024 23:00,22.4,9.5,21.9,0.999
05/03/2024 00:00,18.2,5.0,21.8,0.999
05/03/2024 01:00,17.4,6.0,21.3,0.999
05/03/2024 02:00,14.9,5.4,21.2,0.998
05/03/2024 03:00,15.4,6.6,20.8,0.998
05/03/2024 04:00,11.6,4.1,20.7,0.998
05/03/2024 05:00,14.6,5.0,20.9,0.998
05/03/2024 06:00,14.2,5.8,20.9,0.999
05/03/2024 07:00,20.7,6.1,20.1,0.999
05/03/2024 08:00,33.3,13.2,20.4,1.000
05/03/2024 09:00,44.5,14.6,23.2,1.000
05/03/2024 10:00,60.3,6.9,29.0,1.000
05/03/2024 11:00,40.6,4.4,32.0,0.999
05/03/2024 12:00,32.8,4.4,33.4,0.999
05/03/2024 13:00,27.4,8.6,33.1,0.998
05/03/2024 14:00,24.7,8.2,31.2,0.997
05/03/2024 15:00,20.3,6.7,31.1,0.997
05/03/2024 16:00,19.7,5.6,31.2,0.996
05/03/2024 17:00,22.6,12.1,30.7,0.996
05/03/2024 18:00,20.9,14.1,29.3,0.997
05/03/2024 19:00,24.4,12.2,27.9,0.997
05/03/2024 20:00,27.4,12.1,27.1,0.997
05/03/2024 21:00,27.4,10.5,26.1,0.997
05/03/2024 22:00,21.9,7.5,25.6,0.997
