"Date/Time","PM10 BAM ug/m3","PM2.5 BAM ug/m3","Temperature Deg C","Barometric Pressure atm"
01/01/2024 01:00,22.2,3.5,17.4,1.000
01/01/2024 02:00,22.4,4.9,17.5,0.999
01/01/2024 03:00,18.8,4.1,17.6,0.999
01/01/2024 04:00,22.9,10.6,16.8,0.999
01/01/2024 05:00,28.8,13.3,16.4,0.999
01/01/2024 06:00,23.7,8.7,18.3,0.999
01/01/2024 07:00,18.5,4.3,19.5,0.999
01/01/2024 08:00,16.7,0.7,23.0,1.000
01/01/2024 09:00,14.9,3.6,27.0,1.000
01/01/2024 10:00,9.4,7.0,29.2,1.000
01/01/2024 11:00,18.6,6.8,27.8,0.999
01/01/2024 12:00,23.4,6.7,26.7,0.999
01/01/2024 13:00,22.2,10.8,25.2,0.998
01/01/2024 14:00,17.8,7.5,25.7,0.998
01/01/2024 15:00,17.3,10.7,25.9,0.997
01/01/2024 16:00,18.2,7.0,26.9,0.997
01/01/2024 17:00,17.1,11.6,26.3,0.996
01/01/2024 18:00,19.6,13.4,25.4,0.996
01/01/2024 19:00,20.3,18.7,24.5,0.997
01/01/2024 20:00,16.3,22.0,23.0,0.997
01/01/2024 21:00,13.9,14.8,22.1,0.997
01/01/2024 22:00,15.8,9.1,21.7,0.998
01/01/2024 23:00,15.0,8.0,21.7,0.997
02/01/2024 00:00,13.6,7.0,22.0,0.997
02/01/2024 01:00,19.9,5.7,21.7,0.996
02/01/2024 02:00,18.5,-0.4,21.5,0.996
02/01/2024 03:00,14.3,-1.5,21.4,0.995
02/01/2024 04:00,11.9,1.3,21.5,0.994
02/01/2024 05:00,13.7,7.7,20.6,0.994
02/01/2024 06:00,13.5,6.7,19.6,0.995
02/01/2024 07:00,16.8,4.7,20.3,0.996
02/01/2024 08:00,17.6,1.0,23.9,0.995
02/01/2024 09:00,18.0,2.3,28.2,0.995
02/01/2024 10:00,16.8,7.3,29.5,0.995
02/01/2024 11:00,15.2,8.3,30.9,0.995
02/01/2024 12:00,14.7,7.1,29.1,0.995
02/01/2024 13:00,16.9,5.5,29.3,0.994
02/01/2024 14:00,22.1,7.5,28.3,0.994
02/01/2024 15:00,28.4,13.7,26.4,0.994
02/01/2024 16:00,24.0,12.6,27.4,0.994
02/01/2024 17:00,28.8,12.6,28.1,0.993
02/01/2024 18:00,31.5,11.2,26.7,0.993
02/01/2024 19:00,24.7,11.0,25.2,0.993
02/01/2024 20:00,21.8,12.6,24.4,0.994
02/01/2024 21:00,,,23.4,0.994
02/01/2024 22:00,12.9,19.4,23.1,0.994
02/01/2024 23:00,12.1,9.6,23.1,0.994
03/01/2024 00:00,13.1,3.3,21.9,0.994
03/01/2024 01:00,20.4,4.9,21.3,0.994
03/01/2024 02:00,19.3,2.1,21.3,0.993
03/01/2024 03:00,14.3,4.0,20.6,0.993
03/01/2024 04:00,10.3,-0.9,20.1,0.994
03/01/2024 05:00,11.7,4.7,20.1,0.994
03/01/2024 06:00,13.5,7.8,19.0,0.995
03/01/2024 07:00,14.2,1.4,18.7,0.996
03/01/2024 08:00,12.5,0.3,19.7,0.996
03/01/2024 09:00,14.7,4.5,20.5,0.996
03/01/2024 10:00,14.9,6.1,21.2,0.997
03/01/2024 11:00,16.2,4.9,23.0,0.997
03/01/2024 12:00,16.7,3.8,25.6,0.996
03/01/2024 13:00,16.0,10.0,25.9,0.996
03/01/2024 14:00,18.9,8.5,23.4,0.997
03/01/2024 15:00,15.7,5.8,24.4,0.996
03/01/2024 16:00,14.7,10.2,24.9,0.996
03/01/2024 17:00,19.9,8.9,21.6,0.996
03/01/2024 18:00,11.8,8.3,21.9,0.996
03/01/2024 19:00,15.4,5.2,21.4,0.997
03/01/2024 20:00,18.5,6.4,20.5,0.998
03/01/2024 21:00,18.8,7.9,19.9,0.999
03/01/2024 22:00,16.3,4.8,19.9,0.998
03/01/2024 23:00,8.3,5.3,22.6,0.996
04/01/2024 00:00,,,22.1,0.997
04/01/2024 01:00,5.8,3.6,19.8,0.997
04/01/2024 02:00,9.4,1.6,19.8,0.997
04/01/2024 03:00,14.6,4.6,20.1,0.997
04/01/2024 04:00,15.5,7.7,20.2,0.997
04/01/2024 05:00,14.7,10.4,20.5,0.998
04/01/2024 06:00,13.5,8.7,20.3,0.998
04/01/2024 07:00,16.8,10.2,20.5,0.999
04/01/2024 08:00,19.4,8.0,20.4,1.000
04/01/2024 09:00,17.1,1.9,22.3,0.999
04/01/2024 10:00,13.9,5.3,25.2,1.000
04/01/2024 11:00,13.9,5.9,26.9,1.000
04/01/2024 12:00,10.5,4.5,30.2,0.999
04/01/2024 13:00,5.3,8.4,33.2,0.999
04/01/2024 14:00,8.5,11.1,32.4,0.999
04/01/2024 15:00,12.9,7.8,31.7,0.998
