"Date/Time","PM10 BAM ug/m3","PM2.5 BAM ug/m3","Temperature Deg C","Barometric Pressure atm"
01/07/2024 01:00,10.9,6.3,7.7,1.010
01/07/2024 02:00,9.5,6.5,7.8,1.010
01/07/2024 03:00,5.9,2.3,7.2,1.010
01/07/2024 04:00,4.5,2.1,7.0,1.010
01/07/2024 05:00,4.2,1.7,7.3,1.010
01/07/2024 06:00,3.0,2.3,7.2,1.011
01/07/2024 07:00,9.6,2.3,7.4,1.011
01/07/2024 08:00,12.0,4.1,7.3,1.012
01/07/2024 09:00,17.5,7.2,8.1,1.013
01/07/2024 10:00,20.7,9.3,10.1,1.013
01/07/2024 11:00,15.2,3.9,13.2,1.014
01/07/2024 12:00,8.2,3.3,13.2,1.013
01/07/2024 13:00,7.7,4.0,12.8,1.012
01/07/2024 14:00,10.8,3.6,12.6,1.012
01/07/2024 15:00,10.3,3.5,12.0,1.012
01/07/2024 16:00,9.6,1.9,12.0,1.012
01/07/2024 17:00,8.5,6.9,10.9,1.012
01/07/2024 18:00,12.8,6.3,10.0,1.013
01/07/2024 19:00,16.4,5.7,9.4,1.014
01/07/2024 20:00,14.5,4.6,8.7,1.014
01/07/2024 21:00,14.5,6.9,8.0,1.014
01/07/2024 22:00,13.7,5.1,8.5,1.014
01/07/2024 23:00,10.4,3.9,8.0,1.014
02/07/2024 00:00,7.4,2.5,7.5,1.014
02/07/2024 01:00,13.4,5.9,6.4,1.014
02/07/2024 02:00,13.8,8.2,5.9,1.014
02/07/2024 03:00,11.5,7.9,5.3,1.013
02/07/2024 04:00,9.1,6.4,5.0,1.013
02/07/2024 05:00,8.9,6.2,4.9,1.014
02/07/2024 06:00,5.1,4.5,5.5,1.014
02/07/2024 07:00,5.8,2.0,5.6,1.014
02/07/2024 08:00,6.8,1.6,5.7,1.015
02/07/2024 09:00,10.0,3.6,6.4,1.015
02/07/2024 10:00,19.2,2.3,9.2,1.015
02/07/2024 11:00,16.2,3.8,12.2,1.016
02/07/2024 12:00,9.8,1.1,13.2,1.016
02/07/2024 13:00,6.0,0.6,12.9,1.015
02/07/2024 14:00,3.0,0.9,13.6,1.014
02/07/2024 15:00,5.6,1.8,13.9,1.013
02/07/2024 16:00,6.5,2.6,13.4,1.013
02/07/2024 17:00,6.3,-0.9,11.5,1.014
02/07/2024 18:00,8.8,1.8,10.0,1.015
02/07/2024 19:00,10.5,5.1,8.8,1.016
02/07/2024 20:00,10.7,7.1,8.1,1.016
02/07/2024 21:00,14.1,7.6,7.0,1.016
02/07/2024 22:00,15.3,6.2,6.5,1.016
02/07/2024 23:00,22.5,8.2,6.4,1.015
03/07/2024 00:00,24.1,7.4,6.4,1.015
03/07/2024 01:00,21.7,1.1,5.8,1.014
03/07/2024 02:00,17.7,6.1,5.0,1.015
03/07/2024 03:00,13.6,9.5,4.5,1.015
03/07/2024 04:00,12.2,9.2,4.2,1.015
03/07/2024 05:00,8.2,6.1,3.8,1.015
03/07/2024 06:00,9.0,3.9,3.6,1.015
03/07/2024 07:00,19.5,5.1,3.8,1.015
03/07/2024 08:00,32.9,6.4,4.9,1.015
03/07/2024 09:00,26.3,8.4,6.4,1.016
03/07/2024 10:00,31.7,12.5,9.5,1.016
03/07/2024 11:00,40.2,11.2,14.6,1.017
03/07/2024 12:00,26.6,6.7,14.8,1.017
03/07/2024 13:00,10.8,1.9,16.1,1.015
03/07/2024 14:00,8.7,0.8,16.1,1.015
03/07/2024 15:00,7.1,2.0,16.6,1.014
03/07/2024 16:00,4.6,1.6,14.7,1.014
03/07/2024 17:00,6.8,10.6,12.7,1.014
03/07/2024 18:00,6.5,13.1,11.3,1.015
03/07/2024 19:00,14.7,9.0,10.8,1.016
03/07/2024 20:00,11.8,5.6,10.4,1.016
03/07/2024 21:00,12.1,5.6,10.0,1.017
03/07/2024 22:00,9.7,2.9,10.1,1.016
03/07/2024 23:00,7.0,2.9,10.2,1.016
04/07/2024 00:00,5.9,3.3,10.2,1.016
04/07/2024 01:00,8.7,0.8,10.2,1.016
04/07/2024 02:00,6.2,0.9,10.8,1.016
04/07/2024 03:00,3.7,2.5,10.4,1.016
04/07/2024 04:00,3.1,1.0,9.9,1.016
04/07/2024 05:00,5.0,3.7,8.8,1.016
04/07/2024 06:00,12.2,4.8,9.2,1.016
04/07/2024 07:00,11.5,3.6,10.5,1.017
