"Date/Time","PM10 BAM ug/m3","PM2.5 BAM ug/m3","Temperature Deg C","Barometric Pressure atm"
01/06/2024 01:00,17.7,9.2,8.1,1.006
01/06/2024 02:00,13.3,9.1,7.9,1.006
01/06/2024 03:00,14.9,4.6,7.7,1.006
01/06/2024 04:00,7.8,5.5,7.3,1.007
01/06/2024 05:00,7.3,2.6,7.0,1.007
01/06/2024 06:00,6.4,2.0,6.8,1.008
01/06/2024 07:00,8.6,4.3,6.5,1.008
01/06/2024 08:00,14.8,5.0,6.4,1.009
01/06/2024 09:00,17.3,6.8,7.5,1.009
01/06/2024 10:00,18.8,6.9,10.6,1.010
01/06/2024 11:00,24.2,7.4,15.2,1.010
01/06/2024 12:00,23.4,6.0,15.9,1.009
01/06/2024 13:00,21.2,5.0,15.2,1.009
01/06/2024 14:00,16.4,5.5,15.4,1.008
01/06/2024 15:00,15.4,4.0,15.0,1.008
01/06/2024 16:00,17.2,6.6,14.5,1.008
01/06/2024 17:00,15.2,6.9,14.1,1.009
01/06/2024 18:00,16.0,9.0,13.1,1.010
01/06/2024 19:00,21.0,10.2,11.6,1.010
01/06/2024 20:00,24.5,7.6,10.9,1.011
01/06/2024 21:00,22.4,7.7,10.9,1.011
01/06/2024 22:00,19.5,4.6,10.8,1.012
01/06/2024 23:00,13.8,4.8,10.7,1.012
02/06/2024 00:00,12.5,6.4,10.0,1.012
02/06/2024 01:00,14.9,8.2,9.0,1.011
02/06/2024 02:00,12.3,3.5,9.7,1.011
02/06/2024 03:00,12.9,4.7,8.9,1.010
02/06/2024 04:00,14.8,8.9,7.7,1.010
02/06/2024 05:00,16.4,8.3,7.1,1.010
02/06/2024 06:00,16.7,6.5,6.8,1.010
02/06/2024 07:00,14.3,6.6,7.3,1.011
02/06/2024 08:00,12.3,6.4,7.1,1.011
02/06/2024 09:00,10.6,2.0,9.1,1.011
02/06/2024 10:00,10.3,0.7,11.8,1.011
02/06/2024 11:00,11.0,2.2,15.0,1.010
02/06/2024 12:00,9.6,2.3,15.9,1.009
02/06/2024 13:00,6.1,2.0,16.9,1.008
02/06/2024 14:00,6.7,1.8,16.7,1.007
02/06/2024 15:00,5.5,2.9,17.5,1.006
02/06/2024 16:00,9.4,1.9,15.3,1.005
02/06/2024 17:00,10.9,0.8,13.2,1.006
02/06/2024 18:00,12.4,2.5,11.9,1.006
02/06/2024 19:00,14.5,7.2,10.7,1.006
02/06/2024 20:00,16.1,10.2,9.8,1.006
02/06/2024 21:00,21.5,16.4,9.7,1.006
02/06/2024 22:00,20.4,14.0,9.3,1.006
02/06/2024 23:00,12.4,10.1,9.1,1.005
03/06/2024 00:00,9.3,6.3,9.2,1.005
03/06/2024 01:00,4.4,4.7,8.8,1.004
03/06/2024 02:00,7.4,5.5,7.8,1.003
03/06/2024 03:00,12.9,8.8,7.4,1.002
03/06/2024 04:00,6.1,8.1,7.4,1.002
03/06/2024 05:00,5.8,3.5,7.3,1.002
03/06/2024 06:00,7.1,2.1,7.6,1.002
03/06/2024 07:00,6.5,2.7,7.7,1.002
03/06/2024 08:00,7.0,3.0,7.5,1.002
03/06/2024 09:00,16.6,5.1,8.6,1.001
03/06/2024 10:00,24.6,8.1,9.3,1.001
03/06/2024 11:00,52.5,4.8,11.3,1.001
03/06/2024 12:00,15.5,3.8,12.5,1.000
03/06/2024 13:00,2.6,2.9,13.3,0.999
03/06/2024 14:00,50.4,3.7,13.9,0.998
03/06/2024 15:00,45.4,3.8,13.5,0.997
03/06/2024 16:00,46.7,4.2,13.6,0.997
03/06/2024 17:00,,1.6,13.1,0.996
03/06/2024 18:00,8.8,3.9,12.2,0.997
03/06/2024 19:00,58.4,6.8,11.6,0.997
03/06/2024 20:00,67.3,7.0,11.7,0.997
03/06/2024 21:00,42.9,7.4,11.9,0.998
03/06/2024 22:00,37.5,6.0,12.0,0.998
03/06/2024 23:00,26.3,6.7,12.0,0.998
04/06/2024 00:00,21.5,4.4,11.8,0.998
04/06/2024 01:00,43.9,,11.8,0.997
04/06/2024 02:00,28.0,6.2,11.5,0.997
04/06/2024 03:00,9.2,5.5,11.4,0.997
04/06/2024 04:00,6.6,3.2,11.1,0.997
04/06/2024 05:00,6.0,2.4,10.8,0.997
04/06/2024 06:00,5.8,3.7,10.6,0.998
04/06/2024 07:00,9.7,2.3,10.5,0.998
04/06/2024 08:00,7.5,4.2,10.5,0.999
04/06/2024 09:00,10.1,-1.1,10.5,1.000
04/06/2024 10:00,12.0,-1.1,10.2,1.000
04/06/2024 11:00,9.8,3.4,11.2,1.000
04/06/2024 12:00,8.1,1.9,13.2,1.000
04/06/2024 13:00,8.1,3.7,13.7,0.999
04/06/2024 14:00,10.2,3.6,14.0,0.999
04/06/2024 15:00,9.1,4.9,15.1,0.999
04/06/2024 16:00,12.4,3.5,15.0,0.999
04/06/2024 17:00,15.5,10.4,13.2,0.999
04/06/2024 18:00,18.2,11.5,12.3,1.000
04/06/2024 19:00,21.6,9.3,11.5,1.001
04/06/2024 20:00,27.1,13.9,10.8,1.002
04/06/2024 21:00,32.9,17.9,9.9,1.002
04/06/2024 22:00,37.1,22.6,9.4,1.003
04/06/2024 23:00,22.0,17.2,9.2,1.003
05/06/2024 00:00,11.4,11.0,9.1,1.004
05/06/2024 01:00,10.7,7.4,9.2,1.004
05/06/2024 02:00,12.5,5.4,9.5,1.003
05/06/2024 03:00,10.4,11.8,9.2,1.003
05/06/2024 04:00,8.9,9.6,8.8,1.004
05/06/2024 05:00,12.7,5.2,8.7,1.005
05/06/2024 06:00,16.6,7.6,8.4,1.005
05/06/2024 07:00,16.9,9.3,8.1,1.006
05/06/2024 08:00,15.5,8.3,8.3,1.006
05/06/2024 09:00,19.2,6.1,9.4,1.007
05/06/2024 10:00,23.4,6.0,12.2,1.007
05/06/2024 11:00,31.9,9.9,15.8,1.007
05/06/2024 12:00,27.8,6.7,16.5,1.006
05/06/2024 13:00,23.2,9.0,16.4,1.006
05/06/2024 14:00,22.5,8.9,16.7,1.006
05/06/2024 15:00,18.9,6.8,17.5,1.006
05/06/2024 16:00,16.3,5.6,17.1,1.007
05/06/2024 17:00,14.4,6.5,15.8,1.007
05/06/2024 18:00,12.0,3.9,15.0,1.008
05/06/2024 19:00,18.3,6.2,14.3,1.008
05/06/2024 20:00,23.1,10.7,13.1,1.008
05/06/2024 21:00,18.1,9.1,12.4,1.008
05/06/2024 22:00,15.5,9.3,11.8,1.009
05/06/2024 23:00,18.4,10.4,11.2,1.009
06/06/2024 00:00,13.4,7.1,11.7,1.009
06/06/2024 01:00,12.5,1.9,11.6,1.009
06/06/2024 02:00,7.6,-0.9,11.8,1.009
06/06/2024 03:00,2.0,1.7,12.0,1.009
06/06/2024 04:00,2.6,1.9,11.5,1.009
06/06/2024 05:00,2.5,2.9,11.0,1.009
06/06/2024 06:00,3.6,0.6,10.8,1.009
06/06/2024 07:00,3.9,1.0,10.9,1.009
06/06/2024 08:00,7.4,4.2,10.0,1.010
06/06/2024 09:00,10.8,2.9,11.3,1.010
06/06/2024 10:00,17.4,3.8,13.6,1.010
06/06/2024 11:00,10.4,2.2,15.0,1.010
06/06/2024 12:00,7.9,0.8,17.2,1.009
06/06/2024 13:00,6.0,1.7,16.1,1.009
06/06/2024 14:00,4.6,0.3,15.7,1.008
06/06/2024 15:00,8.2,2.1,15.5,1.008
06/06/2024 16:00,10.2,1.3,15.6,1.008
06/06/2024 17:00,8.3,,14.6,1.008
06/06/2024 18:00,9.6,5.7,13.6,1.008
06/06/2024 19:00,8.3,3.8,12.5,1.009
06/06/2024 20:00,10.6,4.4,11.6,1.009
06/06/2024 21:00,13.5,6.8,11.3,1.009
06/06/2024 22:00,12.7,7.1,10.8,1.009
06/06/2024 23:00,11.7,6.5,10.6,1.009
07/06/2024 00:00,7.5,4.9,11.0,1.009
07/06/2024 01:00,8.3,6.0,11.2,1.009
07/06/2024 02:00,9.9,5.4,11.2,1.008
07/06/2024 03:00,6.5,2.9,11.2,1.008
07/06/2024 04:00,8.2,3.4,11.4,1.008
07/06/2024 05:00,6.4,1.2,11.7,1.007
07/06/2024 06:00,6.3,2.6,11.8,1.007
07/06/2024 07:00,8.0,1.3,11.9,1.007
07/06/2024 08:00,9.5,5.3,11.9,1.007
07/06/2024 09:00,14.2,,12.1,1.007
07/06/2024 10:00,19.9,4.9,13.8,1.008
07/06/2024 11:00,17.6,5.5,15.4,1.007
07/06/2024 12:00,11.5,2.6,14.8,1.007
07/06/2024 13:00,10.9,4.7,15.0,1.006
07/06/2024 14:00,10.3,3.8,15.0,1.005
07/06/2024 15:00,9.3,3.8,15.1,1.005
07/06/2024 16:00,11.1,3.8,14.8,1.004
07/06/2024 17:00,8.0,3.8,14.4,1.004
07/06/2024 18:00,7.8,6.6,14.3,1.004
07/06/2024 19:00,10.6,5.3,14.1,1.004
07/06/2024 20:00,12.0,7.3,13.7,1.005
07/06/2024 21:00,11.7,8.1,13.3,1.005
07/06/2024 22:00,10.8,5.9,12.5,1.005
07/06/2024 23:00,7.1,4.1,11.2,1.005
08/06/2024 00:00,8.6,1.9,10.7,1.005
08/06/2024 01:00,9.5,6.6,10.9,1.004
08/06/2024 02:00,12.7,7.6,10.8,1.004
08/06/2024 03:00,12.6,7.3,11.2,1.004
08/06/2024 04:00,10.9,4.9,11.2,1.003
08/06/2024 05:00,6.8,2.6,11.3,1.003
08/06/2024 06:00,4.8,2.5,11.1,1.003
08/06/2024 07:00,8.8,5.1,11.0,1.004
08/06/2024 08:00,10.5,5.5,10.7,1.004
08/06/2024 09:00,9.8,5.7,11.4,1.004
08/06/2024 10:00,8.4,6.6,12.2,1.004
08/06/2024 11:00,6.0,4.6,13.3,1.004
08/06/2024 12:00,9.4,4.3,14.7,1.004
08/06/2024 13:00,11.4,4.2,15.2,1.003
08/06/2024 14:00,9.9,3.0,14.8,1.002
08/06/2024 15:00,7.4,4.4,14.6,1.002
08/06/2024 16:00,7.4,3.1,14.1,1.002
08/06/2024 17:00,6.9,0.0,13.8,1.002
08/06/2024 18:00,6.0,-0.1,13.5,1.002
08/06/2024 19:00,8.6,4.6,13.5,1.002
08/06/2024 20:00,12.9,5.9,13.4,1.003
08/06/2024 21:00,13.2,7.1,13.0,1.003
08/06/2024 22:00,16.1,9.8,12.6,1.003
08/06/2024 23:00,18.8,13.9,12.5,1.003
09/06/2024 00:00,20.5,14.1,12.0,1.003
09/06/2024 01:00,19.0,,11.7,1.003
09/06/2024 02:00,16.6,9.7,10.8,1.003
09/06/2024 03:00,13.0,7.5,10.4,1.003
09/06/2024 04:00,8.6,5.2,10.4,1.003
09/06/2024 05:00,6.3,4.2,10.5,1.003
09/06/2024 06:00,6.0,3.1,10.3,1.003
09/06/2024 07:00,6.1,2.2,10.3,1.003
09/06/2024 08:00,5.3,5.2,10.6,1.004
09/06/2024 09:00,4.9,3.7,11.4,1.004
09/06/2024 10:00,7.3,4.1,13.1,1.004
09/06/2024 11:00,7.4,2.5,15.7,1.004
09/06/2024 12:00,6.9,2.1,15.9,1.004
09/06/2024 13:00,5.3,2.7,17.5,1.003
09/06/2024 14:00,8.1,2.1,17.4,1.002
09/06/2024 15:00,7.5,3.4,17.3,1.002
09/06/2024 16:00,7.2,2.6,17.2,1.002
09/06/2024 17:00,7.6,5.7,16.5,1.002
09/06/2024 18:00,8.2,5.1,15.3,1.003
09/06/2024 19:00,14.4,6.7,14.7,1.003
09/06/2024 20:00,23.6,12.3,13.7,1.004
09/06/2024 21:00,21.5,13.6,13.3,1.004
09/06/2024 22:00,17.7,12.8,13.1,1.004
09/06/2024 23:00,11.3,10.0,13.3,1.004
10/06/2024 00:00,10.6,8.2,13.1,1.004
10/06/2024 01:00,10.3,5.1,13.6,1.004
10/06/2024 02:00,9.1,3.6,13.7,1.004
10/06/2024 03:00,6.8,2.3,13.8,1.004
10/06/2024 04:00,5.1,4.3,13.9,1.003
10/06/2024 05:00,4.8,1.3,13.6,1.003
10/06/2024 06:00,3.8,4.4,13.5,1.003
10/06/2024 07:00,3.6,3.4,13.5,1.004
10/06/2024 08:00,4.7,3.4,13.7,1.004
10/06/2024 09:00,4.4,1.4,14.4,1.004
10/06/2024 10:00,6.6,1.3,16.0,1.004
10/06/2024 11:00,5.0,2.7,17.3,1.003
10/06/2024 12:00,3.7,0.2,19.0,1.002
10/06/2024 13:00,6.5,1.3,20.8,1.001
10/06/2024 14:00,7.2,1.4,19.9,1.000
10/06/2024 15:00,5.6,2.2,20.4,0.999
10/06/2024 16:00,7.9,3.3,20.6,0.999
10/06/2024 17:00,10.0,3.2,19.8,0.998
10/06/2024 18:00,10.4,4.3,19.2,0.999
10/06/2024 19:00,11.0,4.6,18.8,0.999
10/06/2024 20:00,11.1,2.7,18.6,0.999
10/06/2024 21:00,10.4,3.5,17.9,1.000
10/06/2024 22:00,13.8,0.1,16.0,1.000
10/06/2024 23:00,9.0,1.9,15.7,1.000
11/06/2024 00:00,5.8,0.5,15.7,0.998
11/06/2024 01:00,8.0,1.8,16.6,0.997
11/06/2024 02:00,8.6,4.6,17.1,0.998
11/06/2024 03:00,5.0,0.1,15.9,0.997
11/06/2024 04:00,4.1,1.5,16.1,0.997
11/06/2024 05:00,5.8,2.1,15.9,0.996
11/06/2024 06:00,5.0,0.4,15.6,0.996
11/06/2024 07:00,9.5,2.7,16.0,0.997
11/06/2024 08:00,14.4,3.1,16.0,0.997
11/06/2024 09:00,18.2,1.5,15.9,0.997
11/06/2024 10:00,18.0,2.8,16.5,0.997
11/06/2024 11:00,18.5,5.8,17.0,0.998
11/06/2024 12:00,21.7,6.5,17.5,0.997
11/06/2024 13:00,19.0,2.5,19.2,0.997
11/06/2024 14:00,19.9,8.6,15.4,0.997
11/06/2024 15:00,18.2,7.7,14.5,0.998
11/06/2024 16:00,19.4,6.7,15.8,0.998
11/06/2024 17:00,24.6,,16.2,0.999
11/06/2024 18:00,30.0,7.5,15.4,0.999
11/06/2024 19:00,35.1,10.5,15.1,0.999
11/06/2024 20:00,37.1,13.6,15.0,0.999
11/06/2024 21:00,28.2,9.2,15.1,1.000
11/06/2024 22:00,16.9,7.2,14.8,1.000
11/06/2024 23:00,13.6,5.5,14.6,1.000
12/06/2024 00:00,15.6,3.8,14.5,1.000
12/06/2024 01:00,10.5,,14.4,1.000
12/06/2024 02:00,13.9,6.2,14.3,1.000
12/06/2024 03:00,17.8,5.1,13.9,1.000
12/06/2024 04:00,11.9,5.4,14.1,1.000
12/06/2024 05:00,11.1,3.1,14.1,1.001
12/06/2024 06:00,14.4,4.1,13.7,1.001
12/06/2024 07:00,13.0,2.8,13.5,1.002
12/06/2024 08:00,14.6,5.0,13.1,1.002
12/06/2024 09:00,18.9,6.1,13.4,1.003
12/06/2024 10:00,20.1,6.6,14.9,1.004
12/06/2024 11:00,21.7,7.0,16.7,1.004
12/06/2024 12:00,19.4,6.6,17.1,1.005
12/06/2024 13:00,22.8,8.0,17.2,1.005
12/06/2024 14:00,25.0,6.2,18.4,1.004
12/06/2024 15:00,43.9,5.7,17.6,1.003
12/06/2024 16:00,30.8,7.9,16.2,1.004
12/06/2024 17:00,54.5,0.4,14.8,1.004
12/06/2024 18:00,22.3,-1.6,14.1,1.004
12/06/2024 19:00,25.9,6.6,13.3,1.005
12/06/2024 20:00,28.4,9.7,12.6,1.005
12/06/2024 21:00,29.8,8.3,12.4,1.006
12/06/2024 22:00,36.3,9.8,12.3,1.006
12/06/2024 23:00,38.6,9.5,12.3,1.006
13/06/2024 00:00,-0.5,4.6,12.4,1.006
13/06/2024 01:00,27.6,,11.9,1.005
13/06/2024 02:00,27.7,-2.0,11.6,1.005
13/06/2024 03:00,18.8,1.2,11.8,1.004
13/06/2024 04:00,9.8,2.6,12.0,1.004
13/06/2024 05:00,9.3,2.9,12.2,1.004
13/06/2024 06:00,9.6,3.4,12.3,1.004
13/06/2024 07:00,12.0,2.8,12.3,1.004
13/06/2024 08:00,13.0,4.5,12.3,1.004
13/06/2024 09:00,12.3,1.9,12.3,1.004
13/06/2024 10:00,13.3,4.5,13.5,1.004
13/06/2024 11:00,13.3,7.4,14.6,1.004
13/06/2024 12:00,13.0,4.0,15.0,1.003
13/06/2024 13:00,13.9,4.1,15.6,1.002
13/06/2024 14:00,17.2,4.7,15.7,1.001
13/06/2024 15:00,14.2,5.4,16.1,1.000
13/06/2024 16:00,14.2,7.0,16.2,1.000
13/06/2024 17:00,19.3,5.0,15.8,1.000
13/06/2024 18:00,19.5,6.6,15.3,1.000
13/06/2024 19:00,19.7,8.7,15.0,1.001
13/06/2024 20:00,21.8,11.4,14.3,1.001
13/06/2024 21:00,21.0,12.0,13.9,1.001
13/06/2024 22:00,15.2,10.6,13.8,1.000
13/06/2024 23:00,12.4,8.0,13.9,1.000
14/06/2024 00:00,10.2,5.3,13.7,0.999
14/06/2024 01:00,2.4,3.4,13.1,0.999
14/06/2024 02:00,1.8,-0.1,12.8,0.998
14/06/2024 03:00,1.9,0.7,12.6,0.997
14/06/2024 04:00,5.2,0.5,12.5,0.997
14/06/2024 05:00,1.7,1.7,12.5,0.996
14/06/2024 06:00,4.0,3.2,12.7,0.996
14/06/2024 07:00,4.3,2.6,12.9,0.996
14/06/2024 08:00,4.6,1.1,13.0,0.996
14/06/2024 09:00,7.1,6.0,13.5,0.996
14/06/2024 10:00,9.6,7.0,14.0,0.996
14/06/2024 11:00,11.8,4.9,14.5,0.996
14/06/2024 12:00,11.0,5.2,14.0,0.995
14/06/2024 13:00,13.4,5.2,14.8,0.995
14/06/2024 14:00,14.3,5.6,15.4,0.994
14/06/2024 15:00,15.4,6.4,15.8,0.994
14/06/2024 16:00,15.2,5.9,15.9,0.995
14/06/2024 17:00,13.2,4.6,15.2,0.995
14/06/2024 18:00,14.0,4.6,14.9,0.996
14/06/2024 19:00,14.8,7.5,14.6,0.996
14/06/2024 20:00,22.1,10.6,14.4,0.997
14/06/2024 21:00,26.7,16.9,13.9,0.997
14/06/2024 22:00,26.2,19.0,13.8,0.997
14/06/2024 23:00,15.8,11.1,12.7,0.997
15/06/2024 00:00,4.8,4.9,12.0,0.998
15/06/2024 01:00,4.3,6.8,12.1,0.998
15/06/2024 02:00,2.5,6.0,11.5,0.998
15/06/2024 03:00,1.4,3.3,10.6,0.999
15/06/2024 04:00,1.6,1.4,10.3,1.000
15/06/2024 05:00,0.8,-0.3,10.4,1.000
15/06/2024 06:00,0.8,2.1,10.5,1.000
15/06/2024 07:00,1.6,-0.5,10.4,1.001
15/06/2024 08:00,0.2,1.8,10.2,1.001
15/06/2024 09:00,-0.4,4.3,10.3,1.002
15/06/2024 10:00,2.7,3.9,11.7,1.003
15/06/2024 11:00,3.0,1.7,13.7,1.003
15/06/2024 12:00,5.1,-0.1,14.0,1.003
15/06/2024 13:00,4.9,1.3,13.5,1.003
15/06/2024 14:00,3.9,0.7,12.8,1.003
15/06/2024 15:00,5.3,1.5,14.1,1.003
15/06/2024 16:00,5.1,3.2,12.2,1.003
15/06/2024 17:00,6.9,1.6,11.2,1.004
15/06/2024 18:00,4.8,1.6,10.7,1.004
15/06/2024 19:00,8.9,4.4,10.4,1.005
15/06/2024 20:00,6.9,5.9,10.6,1.005
15/06/2024 21:00,9.9,6.4,10.3,1.006
15/06/2024 22:00,11.3,5.5,10.2,1.006
15/06/2024 23:00,15.4,6.0,9.9,1.006
16/06/2024 00:00,18.5,9.2,9.3,1.006
16/06/2024 01:00,18.0,13.2,8.4,1.005
16/06/2024 02:00,19.0,12.5,8.6,1.005
16/06/2024 03:00,16.9,7.8,10.2,1.005
16/06/2024 04:00,14.2,7.5,9.2,1.005
16/06/2024 05:00,11.9,6.4,9.4,1.006
16/06/2024 06:00,11.0,7.7,8.2,1.006
16/06/2024 07:00,11.0,8.3,7.3,1.007
16/06/2024 08:00,12.1,8.0,6.9,1.007
16/06/2024 09:00,12.4,6.8,7.3,1.007
16/06/2024 10:00,16.9,6.6,10.6,1.008
16/06/2024 11:00,15.2,4.2,14.8,1.008
16/06/2024 12:00,12.6,7.6,16.1,1.007
16/06/2024 13:00,7.9,7.4,16.9,1.006
16/06/2024 14:00,10.0,5.8,16.8,1.005
16/06/2024 15:00,10.2,5.0,16.7,1.005
16/06/2024 16:00,8.8,3.6,16.7,1.005
16/06/2024 17:00,7.7,3.7,13.5,1.005
16/06/2024 18:00,7.2,3.7,11.7,1.006
16/06/2024 19:00,7.8,7.2,10.5,1.007
16/06/2024 20:00,9.3,4.1,10.0,1.007
16/06/2024 21:00,8.4,5.6,9.6,1.007
16/06/2024 22:00,10.8,4.8,9.4,1.008
16/06/2024 23:00,8.5,3.5,9.3,1.008
17/06/2024 00:00,5.4,3.5,8.9,1.007
17/06/2024 01:00,7.2,2.0,8.3,1.007
17/06/2024 02:00,10.0,2.6,7.4,1.006
17/06/2024 03:00,9.9,4.9,6.2,1.006
17/06/2024 04:00,8.8,6.4,6.0,1.005
17/06/2024 05:00,10.6,4.3,6.5,1.005
17/06/2024 06:00,12.5,5.4,6.3,1.005
17/06/2024 07:00,16.0,4.8,6.2,1.005
17/06/2024 08:00,26.5,7.3,6.6,1.006
17/06/2024 09:00,31.6,6.9,7.4,1.006
17/06/2024 10:00,27.5,8.6,10.5,1.007
17/06/2024 11:00,21.4,5.9,14.7,1.007
17/06/2024 12:00,12.5,4.6,15.4,1.005
17/06/2024 13:00,11.3,3.5,16.4,1.004
17/06/2024 14:00,10.0,2.1,16.2,1.003
17/06/2024 15:00,11.5,3.2,14.4,1.003
17/06/2024 16:00,12.7,4.8,13.5,1.003
17/06/2024 17:00,17.1,1.4,12.9,1.003
17/06/2024 18:00,19.4,1.2,12.6,1.003
17/06/2024 19:00,22.9,6.4,12.1,1.003
17/06/2024 20:00,24.8,10.6,11.7,1.004
17/06/2024 21:00,24.1,13.1,11.5,1.003
17/06/2024 22:00,22.5,11.7,11.3,1.004
17/06/2024 23:00,19.4,8.6,11.3,1.004
18/06/2024 00:00,18.2,8.6,11.1,1.003
18/06/2024 01:00,14.8,7.6,10.9,1.003
18/06/2024 02:00,13.2,6.3,11.0,1.003
18/06/2024 03:00,10.5,6.2,11.0,1.002
18/06/2024 04:00,7.9,7.3,11.3,1.002
18/06/2024 05:00,8.8,5.5,11.3,1.001
18/06/2024 06:00,6.7,3.8,11.6,1.001
18/06/2024 07:00,6.0,1.3,11.7,1.001
18/06/2024 08:00,7.7,2.5,11.8,1.001
18/06/2024 09:00,7.9,3.8,12.3,1.001
18/06/2024 10:00,12.3,4.3,13.0,1.001
18/06/2024 11:00,11.8,3.4,14.0,1.001
18/06/2024 12:00,11.4,,14.9,1.001
