"Date/Time","PM10 BAM ug/m3","PM2.5 BAM ug/m3","Temperature Deg C","Barometric Pressure atm"
01/02/2024 01:00,9.4,5.5,15.2,1.001
01/02/2024 02:00,11.2,4.8,14.9,1.000
01/02/2024 03:00,10.5,3.6,14.7,0.999
01/02/2024 04:00,9.3,5.6,14.3,1.000
01/02/2024 05:00,11.1,4.0,14.0,1.000
01/02/2024 06:00,11.9,6.8,13.8,1.000
01/02/2024 07:00,13.8,4.6,14.1,1.001
01/02/2024 08:00,21.7,2.0,17.2,1.001
01/02/2024 09:00,23.2,-2.7,19.7,1.001
01/02/2024 10:00,18.9,-0.4,22.2,1.001
01/02/2024 11:00,19.9,2.4,25.3,1.000
01/02/2024 12:00,21.7,1.5,25.9,1.000
01/02/2024 13:00,18.6,2.6,24.5,0.999
01/02/2024 14:00,16.1,1.6,23.7,0.999
01/02/2024 15:00,18.2,3.2,23.7,0.998
01/02/2024 16:00,21.4,5.0,23.3,0.997
01/02/2024 17:00,19.8,6.6,24.6,0.997
01/02/2024 18:00,25.2,9.7,24.1,0.998
01/02/2024 19:00,21.1,16.1,20.4,0.998
01/02/2024 20:00,9.3,13.8,17.9,0.999
01/02/2024 21:00,7.2,8.9,16.7,0.999
01/02/2024 22:00,8.5,4.9,16.1,0.999
01/02/2024 23:00,9.6,2.3,15.7,1.000
02/02/2024 00:00,9.2,4.8,15.4,0.999
02/02/2024 01:00,6.6,2.2,15.2,0.999
02/02/2024 02:00,5.2,2.7,15.0,0.999
02/02/2024 03:00,10.9,1.5,15.0,0.999
02/02/2024 04:00,10.1,2.8,14.8,0.999
02/02/2024 05:00,13.7,5.5,14.5,0.999
02/02/2024 06:00,15.2,4.9,14.2,0.999
02/02/2024 07:00,16.6,3.7,15.2,0.999
02/02/2024 08:00,18.9,2.9,18.1,0.999
02/02/2024 09:00,21.2,,19.9,0.999
02/02/2024 10:00,13.9,,22.4,0.999
02/02/2024 11:00,13.6,-0.2,26.6,0.998
02/02/2024 12:00,11.8,0.4,27.6,0.997
02/02/2024 13:00,7.4,-2.8,28.3,0.997
02/02/2024 14:00,7.8,-3.0,28.2,0.996
02/02/2024 15:00,12.0,1.6,28.3,0.995
