"Date/Time","PM10 BAM ug/m3","PM2.5 BAM ug/m3","Temperature Deg C","Barometric Pressure atm"
01/12/2024 01:00,5.6,0.5,16.8,0.990
01/12/2024 02:00,4.0,-0.5,16.8,0.989
01/12/2024 03:00,4.2,-0.2,16.8,0.989
01/12/2024 04:00,6.6,2.1,16.7,0.989
01/12/2024 05:00,5.9,2.7,16.1,0.989
01/12/2024 06:00,7.2,3.9,16.3,0.990
01/12/2024 07:00,7.3,2.5,17.0,0.990
01/12/2024 08:00,6.4,1.1,18.1,0.991
01/12/2024 09:00,5.1,8.3,21.2,0.991
01/12/2024 10:00,6.2,8.1,23.2,0.991
01/12/2024 11:00,5.3,3.0,23.8,0.991
01/12/2024 12:00,4.8,3.1,25.1,0.991
01/12/2024 13:00,4.8,1.4,24.9,0.991
01/12/2024 14:00,4.8,2.9,23.4,0.990
01/12/2024 15:00,4.0,0.6,23.0,0.990
01/12/2024 16:00,5.6,2.0,23.4,0.989
01/12/2024 17:00,4.2,0.5,23.2,0.989
01/12/2024 18:00,6.1,3.4,22.8,0.989
01/12/2024 19:00,7.6,5.1,22.2,0.989
01/12/2024 20:00,5.1,5.4,20.6,0.989
01/12/2024 21:00,3.5,2.7,19.5,0.989
01/12/2024 22:00,6.4,1.0,18.9,0.989
01/12/2024 23:00,7.4,3.7,18.5,0.989
02/12/2024 00:00,6.9,5.8,18.0,0.988
02/12/2024 01:00,4.1,3.2,17.9,0.987
02/12/2024 02:00,4.9,0.5,17.7,0.986
02/12/2024 03:00,5.2,-0.5,17.7,0.985
02/12/2024 04:00,5.7,2.3,17.9,0.985
02/12/2024 05:00,3.8,1.2,18.7,0.985
02/12/2024 06:00,7.5,3.4,19.9,0.985
02/12/2024 07:00,8.0,3.6,22.0,0.985
02/12/2024 08:00,9.4,3.3,26.0,0.985
02/12/2024 09:00,14.1,-0.8,29.6,0.984
02/12/2024 10:00,19.8,1.2,34.4,0.983
02/12/2024 11:00,27.4,3.8,37.8,0.982
02/12/2024 12:00,21.6,2.6,36.1,0.982
02/12/2024 13:00,17.7,3.7,32.5,0.982
02/12/2024 14:00,26.0,7.2,29.9,0.981
02/12/2024 15:00,30.1,4.9,25.4,0.982
02/12/2024 16:00,27.1,6.9,23.4,0.982
02/12/2024 17:00,22.6,5.6,21.2,0.982
02/12/2024 18:00,18.8,6.2,20.2,0.982
02/12/2024 19:00,10.6,7.5,19.8,0.981
02/12/2024 20:00,11.4,6.3,19.7,0.981
02/12/2024 21:00,9.1,5.5,19.7,0.981
02/12/2024 22:00,9.9,4.3,20.0,0.982
02/12/2024 23:00,7.0,5.3,20.3,0.983
03/12/2024 00:00,7.2,6.1,20.0,0.983
03/12/2024 01:00,11.0,3.7,20.1,0.983
03/12/2024 02:00,11.8,6.0,20.2,0.983
03/12/2024 03:00,10.1,6.8,19.6,0.983
03/12/2024 04:00,13.7,7.6,18.4,0.984
03/12/2024 05:00,13.8,6.6,18.0,0.985
03/12/2024 06:00,18.6,6.2,17.7,0.986
03/12/2024 07:00,20.0,8.8,17.8,0.987
03/12/2024 08:00,23.7,7.4,18.1,0.988
03/12/2024 09:00,19.2,3.6,18.3,0.989
03/12/2024 10:00,18.5,2.7,18.2,0.990
03/12/2024 11:00,18.9,4.5,22.1,0.991
03/12/2024 12:00,17.8,6.8,22.9,0.991
03/12/2024 13:00,16.6,7.8,23.0,0.992
03/12/2024 14:00,17.1,7.5,21.8,0.992
03/12/2024 15:00,15.0,5.5,21.7,0.993
03/12/2024 16:00,15.4,5.1,21.7,0.993
03/12/2024 17:00,16.5,6.5,21.4,0.993
03/12/2024 18:00,19.6,7.8,20.7,0.994
03/12/2024 19:00,22.1,7.0,19.9,0.994
03/12/2024 20:00,24.4,9.2,18.5,0.995
03/12/2024 21:00,17.0,7.2,17.2,0.996
03/12/2024 22:00,12.6,5.6,16.1,0.996
03/12/2024 23:00,8.5,2.8,15.6,0.996
04/12/2024 00:00,11.3,5.8,14.8,0.996
04/12/2024 01:00,10.8,10.1,14.5,0.996
04/12/2024 02:00,13.0,10.0,14.0,0.995
04/12/2024 03:00,12.2,0.5,13.8,0.995
04/12/2024 04:00,12.7,1.4,13.3,0.996
04/12/2024 05:00,11.2,3.5,12.3,0.996
04/12/2024 06:00,13.0,6.0,12.9,0.997
04/12/2024 07:00,18.9,5.3,14.3,0.998
04/12/2024 08:00,19.0,7.2,20.9,0.998
04/12/2024 09:00,15.6,5.8,24.1,0.998
04/12/2024 10:00,15.4,3.0,27.2,0.998
04/12/2024 11:00,13.6,-0.6,30.4,0.997
04/12/2024 12:00,16.6,0.7,32.9,0.997
04/12/2024 13:00,17.1,5.5,32.9,0.995
04/12/2024 14:00,16.8,8.7,29.0,0.995
04/12/2024 15:00,19.1,10.4,27.5,0.995
04/12/2024 16:00,18.8,5.0,29.8,0.994
04/12/2024 17:00,23.8,7.7,29.1,0.994
04/12/2024 18:00,24.3,9.7,29.6,0.994
04/12/2024 19:00,23.2,7.7,29.6,0.993
04/12/2024 20:00,16.5,8.3,28.0,0.994
04/12/2024 21:00,10.3,6.1,27.1,0.994
04/12/2024 22:00,11.8,3.1,26.8,0.993
04/12/2024 23:00,7.9,3.0,26.0,0.994
05/12/2024 00:00,5.6,3.1,25.1,0.994
05/12/2024 01:00,10.1,-1.2,25.4,0.995
05/12/2024 02:00,7.8,-2.4,25.3,0.994
05/12/2024 03:00,7.0,2.3,25.0,0.994
05/12/2024 04:00,8.1,3.0,25.1,0.994
05/12/2024 05:00,10.2,3.6,25.2,0.994
05/12/2024 06:00,12.3,4.3,25.4,0.995
05/12/2024 07:00,14.4,3.9,26.8,0.995
05/12/2024 08:00,17.9,6.2,32.0,0.996
05/12/2024 09:00,24.0,3.7,34.6,0.996
05/12/2024 10:00,27.3,7.6,37.0,0.995
05/12/2024 11:00,33.1,10.7,39.4,0.995
05/12/2024 12:00,29.1,11.1,40.0,0.994
05/12/2024 13:00,20.5,10.2,39.3,0.994
05/12/2024 14:00,12.7,6.6,36.9,0.994
05/12/2024 15:00,3.2,4.1,35.1,0.994
05/12/2024 16:00,8.7,1.8,36.9,0.993
05/12/2024 17:00,16.2,5.4,37.3,0.992
05/12/2024 18:00,13.9,7.9,36.5,0.992
05/12/2024 19:00,11.1,7.9,34.9,0.992
05/12/2024 20:00,12.5,6.2,31.6,0.993
05/12/2024 21:00,14.8,3.8,30.9,0.993
05/12/2024 22:00,12.0,9.4,30.7,0.993
05/12/2024 23:00,9.9,3.8,30.6,0.993
06/12/2024 00:00,14.2,2.8,30.2,0.993
06/12/2024 01:00,18.2,2.1,27.9,0.995
06/12/2024 02:00,46.6,8.0,21.6,0.999
06/12/2024 03:00,31.7,8.4,19.6,0.997
06/12/2024 04:00,14.5,2.8,21.6,0.995
06/12/2024 05:00,11.4,3.4,22.2,0.996
06/12/2024 06:00,11.1,1.2,22.7,0.995
06/12/2024 07:00,9.3,3.5,24.4,0.995
06/12/2024 08:00,11.2,4.5,24.9,0.996
06/12/2024 09:00,10.7,3.4,26.0,0.996
06/12/2024 10:00,11.7,1.8,27.3,0.995
06/12/2024 11:00,14.7,2.0,30.1,0.994
06/12/2024 12:00,15.5,4.2,33.8,0.994
06/12/2024 13:00,15.5,4.7,31.8,0.994
06/12/2024 14:00,15.0,8.7,30.4,0.994
06/12/2024 15:00,20.1,5.7,31.1,0.992
06/12/2024 16:00,12.7,4.9,30.5,0.992
06/12/2024 17:00,20.2,5.4,29.5,0.991
06/12/2024 18:00,14.7,7.4,30.0,0.991
06/12/2024 19:00,14.9,6.3,30.3,0.992
06/12/2024 20:00,12.7,6.6,28.6,0.992
06/12/2024 21:00,12.1,7.1,27.4,0.992
06/12/2024 22:00,13.9,7.7,26.9,0.992
06/12/2024 23:00,10.4,5.2,26.7,0.992
07/12/2024 00:00,11.1,4.4,26.4,0.992
07/12/2024 01:00,0.7,3.8,25.9,0.991
07/12/2024 02:00,3.6,5.9,25.4,0.990
07/12/2024 03:00,9.8,5.8,24.0,0.990
07/12/2024 04:00,15.4,8.3,24.2,0.989
07/12/2024 05:00,15.5,8.0,23.9,0.990
07/12/2024 06:00,17.0,6.0,23.7,0.991
07/12/2024 07:00,20.3,8.5,22.8,0.992
07/12/2024 08:00,18.8,8.2,24.1,0.993
07/12/2024 09:00,16.5,9.3,23.9,0.994
07/12/2024 10:00,16.2,8.5,25.1,0.994
07/12/2024 11:00,17.2,7.2,26.5,0.995
