"Date/Time","PM10 BAM ug/m3","PM2.5 BAM ug/m3","Temperature Deg C","Barometric Pressure atm"
01/01/2025 01:00,16.0,9.6,17.0,1.000
01/01/2025 02:00,13.6,5.9,16.7,0.999
01/01/2025 03:00,11.0,4.1,16.2,0.998
01/01/2025 04:00,10.0,4.3,15.9,0.999
01/01/2025 05:00,4.0,2.5,15.4,1.000
01/01/2025 06:00,9.8,2.9,14.9,1.001
01/01/2025 07:00,10.5,4.1,15.6,1.002
01/01/2025 08:00,8.7,3.9,18.7,1.002
01/01/2025 09:00,10.2,0.0,22.4,1.003
01/01/2025 10:00,13.0,1.2,24.5,1.002
01/01/2025 11:00,10.6,2.7,27.2,1.002
01/01/2025 12:00,13.0,2.8,28.6,1.002
01/01/2025 13:00,10.8,4.9,28.3,1.002
01/01/2025 14:00,12.3,4.3,27.6,1.001
01/01/2025 15:00,18.7,7.4,24.4,1.001
01/01/2025 16:00,22.4,6.5,25.3,1.001
01/01/2025 17:00,17.3,7.0,25.8,1.001
01/01/2025 18:00,21.0,7.9,23.8,1.001
01/01/2025 19:00,22.9,5.4,21.4,1.001
01/01/2025 20:00,14.5,5.4,19.1,1.002
01/01/2025 21:00,8.7,5.1,17.8,1.003
01/01/2025 22:00,7.2,2.9,17.8,1.003
01/01/2025 23:00,7.4,3.1,17.6,1.003
02/01/2025 00:00,5.2,1.8,16.9,1.004
02/01/2025 01:00,5.2,-0.3,16.3,1.003
02/01/2025 02:00,5.8,0.4,16.0,1.003
02/01/2025 03:00,9.2,0.8,15.7,1.003
02/01/2025 04:00,12.0,3.2,15.4,1.004
02/01/2025 05:00,14.2,5.0,15.2,1.004
02/01/2025 06:00,14.6,5.8,14.6,1.004
02/01/2025 07:00,17.7,6.5,15.0,1.004
02/01/2025 08:00,19.2,4.4,18.3,1.005
02/01/2025 09:00,17.3,6.4,21.3,1.005
02/01/2025 10:00,21.4,7.7,24.0,1.005
02/01/2025 11:00,20.2,7.5,27.5,1.005
02/01/2025 12:00,29.5,12.0,28.2,1.004
02/01/2025 13:00,26.3,10.8,28.6,1.004
02/01/2025 14:00,25.9,9.6,27.6,1.003
02/01/2025 15:00,27.4,8.9,27.1,1.002
02/01/2025 16:00,30.4,9.4,26.8,1.001
02/01/2025 17:00,24.7,4.2,26.6,1.001
02/01/2025 18:00,22.0,5.4,25.5,1.001
02/01/2025 19:00,26.7,8.0,23.3,1.001
02/01/2025 20:00,25.6,8.2,20.8,1.001
02/01/2025 21:00,28.2,8.2,18.8,1.001
02/01/2025 22:00,25.9,7.9,18.2,1.001
02/01/2025 23:00,23.0,5.3,18.0,1.001
03/01/2025 00:00,21.5,5.7,18.8,1.000
03/01/2025 01:00,10.0,10.4,19.1,1.000
03/01/2025 02:00,14.6,9.1,18.9,0.999
03/01/2025 03:00,18.0,7.8,17.9,0.998
03/01/2025 04:00,24.2,8.7,17.5,0.998
03/01/2025 05:00,26.4,10.7,16.1,0.999
03/01/2025 06:00,26.2,9.5,15.8,0.999
03/01/2025 07:00,29.2,9.2,17.5,0.999
03/01/2025 08:00,31.5,10.8,24.9,0.999
03/01/2025 09:00,24.3,5.8,29.1,0.999
03/01/2025 10:00,22.1,0.0,31.7,0.998
03/01/2025 11:00,25.4,4.7,33.0,0.997
03/01/2025 12:00,30.3,6.4,34.1,0.996
03/01/2025 13:00,25.4,5.9,35.0,0.996
03/01/2025 14:00,24.1,12.3,32.3,0.996
03/01/2025 15:00,20.2,5.7,32.2,0.994
03/01/2025 16:00,19.6,3.8,32.9,0.994
03/01/2025 17:00,16.6,12.3,32.9,0.993
03/01/2025 18:00,16.9,9.8,32.3,0.993
03/01/2025 19:00,14.8,6.7,31.4,0.993
03/01/2025 20:00,14.7,8.0,29.2,0.994
03/01/2025 21:00,17.3,10.1,26.8,0.994
03/01/2025 22:00,15.8,8.1,25.7,0.994
03/01/2025 23:00,16.6,4.6,25.2,0.994
04/01/2025 00:00,17.8,6.9,24.8,0.994
04/01/2025 01:00,10.4,3.0,24.3,0.993
04/01/2025 02:00,9.6,3.7,23.9,0.992
04/01/2025 03:00,13.1,3.0,24.1,0.991
04/01/2025 04:00,14.0,3.9,25.1,0.991
04/01/2025 05:00,15.9,4.8,24.6,0.991
04/01/2025 06:00,14.7,6.1,22.0,0.992
04/01/2025 07:00,22.4,7.4,22.4,0.993
04/01/2025 08:00,37.1,8.9,25.9,0.993
04/01/2025 09:00,37.4,4.3,29.6,0.994
04/01/2025 10:00,28.3,8.8,29.4,0.994
04/01/2025 11:00,25.1,7.5,32.1,0.994
04/01/2025 12:00,22.7,7.1,32.3,0.993
04/01/2025 13:00,18.0,5.6,33.1,0.992
04/01/2025 14:00,16.3,5.7,35.9,0.992
04/01/2025 15:00,11.4,5.2,34.2,0.992
04/01/2025 16:00,8.0,2.5,33.1,0.992
04/01/2025 17:00,7.6,3.1,32.1,0.991
04/01/2025 18:00,11.5,1.6,31.3,0.991
04/01/2025 19:00,10.8,5.0,30.5,0.991
04/01/2025 20:00,13.4,4.8,29.5,0.992
04/01/2025 21:00,11.0,6.7,28.8,0.993
04/01/2025 22:00,10.5,5.7,27.9,0.993
04/01/2025 23:00,9.6,5.7,26.7,0.992
05/01/2025 00:00,8.8,4.1,25.3,0.992
