"Date/Time","PM10 BAM ug/m3","PM2.5 BAM ug/m3","Temperature Deg C","Barometric Pressure atm"
03/03/2025 08:00,27.5,7.5,17.6,1.005
03/03/2025 09:00,27.9,0.3,19.2,1.005
03/03/2025 10:00,31.2,4.0,24.5,1.005
03/03/2025 11:00,51.3,14.3,27.8,1.005
03/03/2025 12:00,36.1,17.9,28.0,1.005
03/03/2025 13:00,24.1,11.1,28.1,1.004
03/03/2025 14:00,16.7,10.8,26.4,1.004
03/03/2025 15:00,23.4,5.3,26.0,1.003
03/03/2025 16:00,25.1,6.8,27.3,1.002
03/03/2025 17:00,19.8,5.8,27.1,1.002
03/03/2025 18:00,35.0,5.7,25.1,1.002
03/03/2025 19:00,51.4,5.0,23.2,1.003
03/03/2025 20:00,45.7,4.7,21.5,1.003
03/03/2025 21:00,12.9,4.2,21.0,1.003
03/03/2025 22:00,15.3,5.2,21.5,1.003
03/03/2025 23:00,28.3,5.3,21.4,1.003
04/03/2025 00:00,9.6,7.8,21.3,1.003
04/03/2025 01:00,9.0,0.0,22.4,1.002
04/03/2025 02:00,14.7,1.3,20.8,1.002
04/03/2025 03:00,20.7,6.8,19.1,1.002
04/03/2025 04:00,50.4,5.1,18.4,1.001
04/03/2025 05:00,45.3,4.0,20.1,1.001
04/03/2025 06:00,17.2,6.3,19.7,1.001
04/03/2025 07:00,24.9,10.0,17.2,1.002
04/03/2025 08:00,37.8,13.6,19.0,1.002
04/03/2025 09:00,29.4,8.2,21.6,1.002
04/03/2025 10:00,20.6,10.4,29.7,1.002
04/03/2025 11:00,19.5,19.8,33.7,1.002
04/03/2025 12:00,43.7,18.3,31.6,1.001
04/03/2025 13:00,40.1,14.0,33.3,1.001
04/03/2025 14:00,39.4,13.1,32.3,1.000
04/03/2025 15:00,35.8,6.8,32.4,1.000
04/03/2025 16:00,25.7,7.4,31.8,0.999
04/03/2025 17:00,24.7,5.5,31.1,1.000
04/03/2025 18:00,22.1,6.9,31.4,1.000
04/03/2025 19:00,25.0,3.0,30.3,1.000
04/03/2025 20:00,31.0,1.0,28.1,1.001
04/03/2025 21:00,25.1,1.4,26.9,1.001
04/03/2025 22:00,27.1,2.7,26.3,1.002
04/03/2025 23:00,20.3,1.5,26.0,1.001
05/03/2025 00:00,19.9,2.9,25.5,1.001
05/03/2025 01:00,40.6,,23.3,1.001
05/03/2025 02:00,13.2,-1.2,24.7,1.001
05/03/2025 03:00,6.2,1.5,23.3,1.001
05/03/2025 04:00,14.5,1.6,22.1,1.001
05/03/2025 05:00,20.8,4.7,22.9,1.002
05/03/2025 06:00,74.9,12.5,23.0,1.002
05/03/2025 07:00,59.8,8.8,23.3,1.002
05/03/2025 08:00,42.6,8.1,23.8,1.003
05/03/2025 09:00,71.3,12.9,24.3,1.004
05/03/2025 10:00,44.7,14.0,29.9,1.004
05/03/2025 11:00,,,33.5,1.004
05/03/2025 12:00,12.0,14.1,34.4,1.003
05/03/2025 13:00,20.7,11.7,32.9,1.003
05/03/2025 14:00,30.1,8.2,30.5,1.004
05/03/2025 15:00,27.5,5.6,29.8,1.004
05/03/2025 16:00,25.6,3.6,28.5,1.004
05/03/2025 17:00,28.8,2.2,26.6,1.004
05/03/2025 18:00,28.6,3.0,25.1,1.004
05/03/2025 19:00,28.4,4.1,22.4,1.004
05/03/2025 20:00,26.8,6.3,20.3,1.005
05/03/2025 21:00,32.4,8.5,19.6,1.006
05/03/2025 22:00,46.1,10.0,18.9,1.006
05/03/2025 23:00,16.5,8.6,18.6,1.007
06/03/2025 00:00,5.9,8.2,18.3,1.006
06/03/2025 01:00,5.9,3.7,18.0,1.006
06/03/2025 02:00,8.6,2.6,17.9,1.006
06/03/2025 03:00,18.0,3.6,17.8,1.006
06/03/2025 04:00,25.7,4.1,17.4,1.006
06/03/2025 05:00,4.7,0.9,17.3,1.006
06/03/2025 06:00,2.4,2.5,17.2,1.006
06/03/2025 07:00,5.5,4.0,17.2,1.007
06/03/2025 08:00,16.0,7.4,17.7,1.007
06/03/2025 09:00,17.2,5.4,18.5,1.007
06/03/2025 10:00,14.9,4.7,22.7,1.007
06/03/2025 11:00,15.5,5.3,24.7,1.007
06/03/2025 12:00,18.5,4.9,25.9,1.006
06/03/2025 13:00,21.7,8.1,27.3,1.005
06/03/2025 14:00,44.5,9.4,27.0,1.005
06/03/2025 15:00,67.0,9.3,27.1,1.004
06/03/2025 16:00,18.9,10.8,26.5,1.004
06/03/2025 17:00,25.1,9.1,25.7,1.004
06/03/2025 18:00,40.2,10.0,23.8,1.004
06/03/2025 19:00,64.9,12.2,21.7,1.004
06/03/2025 20:00,35.4,13.2,19.6,1.004
06/03/2025 21:00,29.2,10.4,18.9,1.005
06/03/2025 22:00,30.5,13.6,18.5,1.005
06/03/2025 23:00,30.0,13.4,18.4,1.004
07/03/2025 00:00,25.4,15.8,18.9,1.004
07/03/2025 01:00,23.5,20.9,20.0,1.003
07/03/2025 02:00,27.0,15.1,20.0,1.003
07/03/2025 03:00,45.3,10.9,20.1,1.003
07/03/2025 04:00,55.6,11.4,19.1,1.003
07/03/2025 05:00,58.1,15.1,18.8,1.003
07/03/2025 06:00,29.9,13.8,18.6,1.003
07/03/2025 07:00,29.7,16.0,18.5,1.004
07/03/2025 08:00,56.9,21.5,18.9,1.004
07/03/2025 09:00,60.4,19.9,22.0,1.003
07/03/2025 10:00,51.2,19.4,28.6,1.003
07/03/2025 11:00,38.9,20.1,32.5,1.002
07/03/2025 12:00,33.4,23.1,32.7,1.002
07/03/2025 13:00,73.8,17.2,31.6,1.001
07/03/2025 14:00,45.5,15.2,31.7,1.000
07/03/2025 15:00,28.9,13.8,32.8,1.000
07/03/2025 16:00,26.5,14.7,33.5,0.999
07/03/2025 17:00,34.0,13.8,32.9,0.999
07/03/2025 18:00,42.5,8.2,31.5,0.999
07/03/2025 19:00,42.9,9.0,29.8,1.000
07/03/2025 20:00,41.3,12.0,28.2,1.000
07/03/2025 21:00,37.3,8.4,27.3,1.000
07/03/2025 22:00,27.4,9.1,27.1,1.000
07/03/2025 23:00,23.5,6.8,27.2,1.000
08/03/2025 00:00,22.2,5.5,26.7,1.000
08/03/2025 01:00,33.3,4.8,25.7,1.000
08/03/2025 02:00,46.5,3.4,25.4,1.000
08/03/2025 03:00,19.0,7.9,26.1,1.000
08/03/2025 04:00,14.7,7.7,26.3,0.999
08/03/2025 05:00,13.3,4.1,26.2,0.999
08/03/2025 06:00,14.4,4.4,25.9,0.999
08/03/2025 07:00,19.2,3.2,25.7,1.000
08/03/2025 08:00,47.4,4.5,26.4,1.000
08/03/2025 09:00,49.7,6.2,28.1,1.000
08/03/2025 10:00,30.4,9.5,31.8,1.000
08/03/2025 11:00,,,34.5,0.999
08/03/2025 12:00,,,36.1,0.999
08/03/2025 13:00,8.5,11.6,36.3,0.998
08/03/2025 14:00,13.6,8.3,35.7,0.998
08/03/2025 15:00,22.3,1.0,34.4,0.997
08/03/2025 16:00,23.6,-0.1,33.6,0.996
08/03/2025 17:00,19.5,-0.3,34.4,0.996
08/03/2025 18:00,25.9,-1.0,32.4,0.996
08/03/2025 19:00,28.1,0.5,31.1,0.996
08/03/2025 20:00,37.1,1.5,30.0,0.997
08/03/2025 21:00,61.2,9.0,29.1,0.998
08/03/2025 22:00,47.5,6.0,28.0,0.998
08/03/2025 23:00,33.8,3.0,27.5,0.998
09/03/2025 00:00,28.1,5.0,27.4,0.998
09/03/2025 01:00,20.6,12.1,26.5,0.997
09/03/2025 02:00,11.7,8.9,25.6,0.997
09/03/2025 03:00,24.5,3.7,25.5,0.996
09/03/2025 04:00,22.1,1.6,26.1,0.996
09/03/2025 05:00,16.9,3.2,26.0,0.996
09/03/2025 06:00,18.4,3.6,24.7,0.996
09/03/2025 07:00,20.7,4.9,24.1,0.997
09/03/2025 08:00,26.2,4.9,23.8,0.998
09/03/2025 09:00,29.0,3.1,26.6,0.998
09/03/2025 10:00,24.2,11.2,32.4,0.998
09/03/2025 11:00,21.2,19.5,35.4,0.998
09/03/2025 12:00,17.9,20.9,36.9,0.998
09/03/2025 13:00,6.4,10.8,35.9,0.997
09/03/2025 14:00,5.1,0.7,34.5,0.997
09/03/2025 15:00,4.8,0.0,34.5,0.996
09/03/2025 16:00,1.5,-1.4,34.4,0.996
09/03/2025 17:00,2.2,1.6,34.5,0.996
09/03/2025 18:00,9.7,-0.3,33.2,0.996
09/03/2025 19:00,10.1,-1.9,32.3,0.996
09/03/2025 20:00,29.4,2.8,30.5,0.997
09/03/2025 21:00,40.7,-0.1,29.0,0.998
09/03/2025 22:00,13.3,2.4,28.5,0.998
09/03/2025 23:00,6.2,-1.9,28.3,0.997
10/03/2025 00:00,6.7,-0.3,28.0,0.997
10/03/2025 01:00,17.9,-0.3,28.1,0.997
10/03/2025 02:00,16.1,-0.7,27.5,0.997
10/03/2025 03:00,43.7,4.0,27.0,0.997
10/03/2025 04:00,22.0,6.8,26.3,0.997
10/03/2025 05:00,9.5,7.5,26.0,0.997
10/03/2025 06:00,9.1,6.3,26.2,0.997
10/03/2025 07:00,8.6,2.5,26.4,0.998
10/03/2025 08:00,13.4,3.3,27.1,0.998
10/03/2025 09:00,17.5,8.7,29.0,0.998
10/03/2025 10:00,13.9,14.1,34.9,0.998
10/03/2025 11:00,14.2,17.5,36.5,0.998
10/03/2025 12:00,,,39.5,0.998
10/03/2025 13:00,12.4,12.2,38.9,0.998
10/03/2025 14:00,13.9,5.2,38.5,0.997
10/03/2025 15:00,22.2,1.6,36.0,0.998
10/03/2025 16:00,23.1,-0.7,34.8,0.997
10/03/2025 17:00,20.8,1.0,34.2,0.997
10/03/2025 18:00,25.3,-0.5,32.4,0.998
10/03/2025 19:00,31.7,-3.3,29.2,0.998
10/03/2025 20:00,24.5,1.2,25.9,0.999
10/03/2025 21:00,25.9,9.0,24.3,1.000
10/03/2025 22:00,22.2,7.9,24.0,1.000
10/03/2025 23:00,23.6,7.1,22.9,1.000
11/03/2025 00:00,24.9,7.9,22.2,1.000
11/03/2025 01:00,43.3,3.6,22.2,1.000
11/03/2025 02:00,37.4,6.5,22.1,1.000
11/03/2025 03:00,23.9,5.8,22.0,0.999
11/03/2025 04:00,25.6,10.6,21.9,0.999
11/03/2025 05:00,27.5,9.9,21.8,1.000
11/03/2025 06:00,30.8,11.5,21.9,1.002
11/03/2025 07:00,28.1,11.8,21.2,1.003
11/03/2025 08:00,30.4,10.4,21.3,1.003
11/03/2025 09:00,36.3,17.1,22.8,1.003
11/03/2025 10:00,36.6,17.5,27.5,1.002
11/03/2025 11:00,40.1,12.8,28.5,1.002
11/03/2025 12:00,47.8,17.1,26.6,1.002
11/03/2025 13:00,49.1,15.9,25.1,1.002
11/03/2025 14:00,39.2,15.0,26.5,1.001
11/03/2025 15:00,37.9,15.5,28.0,1.001
11/03/2025 16:00,34.5,15.8,27.4,1.001
11/03/2025 17:00,33.7,13.7,25.4,1.001
11/03/2025 18:00,24.9,10.9,25.2,1.002
11/03/2025 19:00,26.9,9.0,23.3,1.002
11/03/2025 20:00,20.3,8.3,22.5,1.003
11/03/2025 21:00,19.3,6.1,22.5,1.004
11/03/2025 22:00,18.3,7.1,22.4,1.004
11/03/2025 23:00,16.9,7.6,22.3,1.003
12/03/2025 00:00,19.7,3.6,22.3,1.002
12/03/2025 01:00,18.6,5.3,22.0,1.002
12/03/2025 02:00,13.9,6.6,21.7,1.002
12/03/2025 03:00,29.9,6.3,21.7,1.001
12/03/2025 04:00,45.3,9.1,21.6,1.001
12/03/2025 05:00,38.9,9.1,21.3,1.002
12/03/2025 06:00,28.6,11.1,21.0,1.002
12/03/2025 07:00,35.7,10.2,21.7,1.002
12/03/2025 08:00,38.7,11.7,23.1,1.003
12/03/2025 09:00,35.8,6.8,25.2,1.003
12/03/2025 10:00,33.8,8.6,29.3,1.003
12/03/2025 11:00,30.0,16.9,32.1,1.003
12/03/2025 12:00,30.4,20.6,32.9,1.002
12/03/2025 13:00,25.5,15.5,32.1,1.002
12/03/2025 14:00,18.3,4.6,29.9,1.001
12/03/2025 15:00,17.4,4.7,30.6,1.001
12/03/2025 16:00,17.8,5.8,30.3,1.000
12/03/2025 17:00,20.0,6.5,30.3,1.000
12/03/2025 18:00,26.9,7.0,29.1,1.000
12/03/2025 19:00,23.3,3.1,27.2,1.001
12/03/2025 20:00,43.2,5.3,24.8,1.001
12/03/2025 21:00,30.5,6.1,22.8,1.002
12/03/2025 22:00,7.5,2.2,21.7,1.003
12/03/2025 23:00,6.7,3.3,20.7,1.003
13/03/2025 00:00,20.8,2.3,20.5,1.002
13/03/2025 01:00,79.2,3.8,19.8,1.003
13/03/2025 02:00,,0.1,18.5,1.002
13/03/2025 03:00,,-2.3,18.0,1.002
13/03/2025 04:00,,-2.3,17.8,1.002
13/03/2025 05:00,-3.0,-0.5,17.8,1.002
13/03/2025 06:00,0.6,3.3,17.4,1.003
13/03/2025 07:00,12.1,3.4,17.2,1.003
13/03/2025 08:00,17.8,5.7,17.9,1.003
13/03/2025 09:00,23.6,6.6,20.4,1.004
13/03/2025 10:00,15.2,7.3,25.6,1.003
13/03/2025 11:00,12.9,6.3,28.6,1.003
13/03/2025 12:00,8.0,12.3,31.6,1.002
13/03/2025 13:00,13.9,8.3,31.5,1.002
13/03/2025 14:00,25.9,4.1,29.2,1.001
13/03/2025 15:00,24.9,2.0,29.0,1.000
13/03/2025 16:00,20.9,7.2,29.9,1.000
13/03/2025 17:00,20.8,4.3,30.0,0.999
13/03/2025 18:00,23.4,1.9,27.7,1.000
13/03/2025 19:00,52.8,7.9,25.5,1.000
13/03/2025 20:00,27.3,9.9,24.7,1.001
13/03/2025 21:00,20.6,14.5,24.6,1.001
13/03/2025 22:00,24.6,14.3,24.2,1.001
13/03/2025 23:00,21.2,12.1,23.7,1.002
14/03/2025 00:00,34.9,17.6,22.9,1.002
14/03/2025 01:00,34.7,15.3,22.1,1.001
14/03/2025 02:00,35.5,16.2,21.0,1.001
14/03/2025 03:00,41.4,15.6,20.3,1.001
14/03/2025 04:00,28.5,8.7,20.4,1.001
14/03/2025 05:00,26.4,10.3,19.8,1.001
14/03/2025 06:00,30.0,9.1,19.4,1.001
14/03/2025 07:00,66.3,11.7,19.6,1.001
14/03/2025 08:00,66.7,17.2,21.4,1.002
14/03/2025 09:00,55.7,18.8,24.2,1.002
14/03/2025 10:00,28.4,19.9,31.5,1.002
14/03/2025 11:00,,,35.8,1.002
14/03/2025 12:00,,,37.8,1.001
14/03/2025 13:00,26.6,19.6,36.5,1.001
14/03/2025 14:00,41.8,4.8,33.4,1.000
14/03/2025 15:00,23.8,7.6,34.3,1.000
14/03/2025 16:00,23.4,7.7,34.2,1.000
14/03/2025 17:00,22.4,4.5,33.2,1.000
14/03/2025 18:00,22.9,9.3,32.1,1.000
14/03/2025 19:00,26.3,6.6,30.9,1.001
14/03/2025 20:00,31.5,5.8,29.6,1.001
14/03/2025 21:00,28.0,3.8,29.5,1.001
14/03/2025 22:00,19.5,5.3,28.8,1.002
14/03/2025 23:00,21.7,6.6,28.1,1.001
15/03/2025 00:00,19.8,5.3,28.5,1.000
15/03/2025 01:00,8.2,,27.9,1.000
15/03/2025 02:00,7.7,0.4,28.7,0.999
15/03/2025 03:00,8.8,6.0,29.1,0.999
15/03/2025 04:00,17.4,3.4,26.8,0.998
15/03/2025 05:00,28.7,4.5,24.7,0.998
15/03/2025 06:00,32.3,8.1,24.1,0.998
15/03/2025 07:00,61.5,16.5,24.4,0.998
15/03/2025 08:00,102.2,19.3,26.8,0.998
15/03/2025 09:00,44.7,14.4,30.0,0.999
15/03/2025 10:00,26.9,22.8,35.6,0.999
15/03/2025 11:00,31.3,25.2,37.9,0.998
15/03/2025 12:00,72.9,21.1,39.7,0.997
15/03/2025 13:00,88.0,17.5,39.3,0.997
15/03/2025 14:00,50.1,10.6,38.6,0.996
15/03/2025 15:00,21.5,1.7,39.3,0.995
15/03/2025 16:00,17.6,4.4,37.8,0.995
15/03/2025 17:00,16.6,-0.6,36.7,0.994
15/03/2025 18:00,27.1,,32.9,0.995
15/03/2025 19:00,22.2,,32.1,0.995
15/03/2025 20:00,19.2,-2.9,30.8,0.995
15/03/2025 21:00,24.3,2.1,30.6,0.995
15/03/2025 22:00,34.7,5.2,29.6,0.995
15/03/2025 23:00,28.1,5.2,27.6,0.995
16/03/2025 00:00,23.9,4.9,26.4,0.996
16/03/2025 01:00,24.7,7.1,26.9,0.996
16/03/2025 02:00,24.2,11.0,27.6,0.995
16/03/2025 03:00,17.3,4.9,27.4,0.995
16/03/2025 04:00,10.8,-1.1,26.1,0.995
16/03/2025 05:00,11.3,3.9,25.4,0.995
16/03/2025 06:00,10.0,7.3,24.6,0.996
16/03/2025 07:00,8.3,7.5,23.3,0.997
16/03/2025 08:00,19.1,9.4,22.2,0.998
16/03/2025 09:00,45.1,9.8,22.4,0.999
16/03/2025 10:00,12.3,6.0,22.2,1.000
16/03/2025 11:00,-0.1,5.3,22.8,1.001
16/03/2025 12:00,-0.6,3.2,23.3,1.001
16/03/2025 13:00,6.5,2.4,21.8,1.002
16/03/2025 14:00,19.2,7.6,19.9,1.003
16/03/2025 15:00,30.8,8.4,20.8,1.003
16/03/2025 16:00,34.3,7.4,21.1,1.003
16/03/2025 17:00,34.8,3.1,19.9,1.003
16/03/2025 18:00,29.1,3.0,18.3,1.004
16/03/2025 19:00,24.9,3.8,16.9,1.005
16/03/2025 20:00,24.5,3.7,16.2,1.006
16/03/2025 21:00,22.3,5.1,15.8,1.007
16/03/2025 22:00,33.3,8.0,15.2,1.008
16/03/2025 23:00,45.8,6.6,14.9,1.008
17/03/2025 00:00,16.3,1.1,14.5,1.008
17/03/2025 01:00,10.6,-0.3,14.4,1.009
17/03/2025 02:00,10.8,2.6,14.1,1.009
17/03/2025 03:00,14.5,2.8,14.5,1.009
17/03/2025 04:00,18.4,1.5,14.2,1.008
17/03/2025 05:00,49.8,4.3,14.7,1.009
17/03/2025 06:00,21.0,6.1,14.4,1.009
17/03/2025 07:00,19.5,4.8,14.3,1.010
17/03/2025 08:00,34.1,14.4,14.7,1.010
17/03/2025 09:00,31.3,13.0,16.4,1.011
17/03/2025 10:00,31.9,8.2,18.3,1.011
17/03/2025 11:00,34.2,5.0,21.6,1.011
17/03/2025 12:00,32.8,5.9,23.2,1.010
17/03/2025 13:00,37.1,6.0,23.1,1.009
17/03/2025 14:00,54.1,4.7,22.7,1.008
17/03/2025 15:00,26.3,5.0,22.4,1.007
17/03/2025 16:00,16.7,4.2,22.3,1.007
17/03/2025 17:00,21.5,11.6,21.4,1.006
17/03/2025 18:00,22.8,8.9,19.9,1.007
17/03/2025 19:00,22.2,5.2,18.3,1.007
17/03/2025 20:00,24.0,4.4,16.6,1.007
17/03/2025 21:00,24.9,7.4,15.8,1.008
17/03/2025 22:00,25.3,5.1,15.5,1.007
17/03/2025 23:00,20.9,2.9,15.7,1.007
18/03/2025 00:00,42.2,3.2,15.6,1.006
18/03/2025 01:00,34.3,6.3,15.3,1.006
18/03/2025 02:00,13.1,4.3,15.0,1.006
18/03/2025 03:00,9.5,3.8,14.9,1.006
18/03/2025 04:00,10.6,1.5,14.8,1.005
18/03/2025 05:00,14.2,4.7,14.9,1.005
18/03/2025 06:00,17.9,8.2,14.3,1.005
18/03/2025 07:00,27.2,7.5,14.7,1.005
18/03/2025 08:00,29.8,8.7,15.8,1.005
18/03/2025 09:00,27.0,10.7,19.2,1.005
18/03/2025 10:00,23.9,14.7,23.3,1.005
18/03/2025 11:00,48.3,12.4,25.4,1.005
18/03/2025 12:00,17.9,10.0,27.3,1.004
18/03/2025 13:00,12.5,9.2,26.2,1.003
18/03/2025 14:00,20.3,7.7,23.9,1.002
18/03/2025 15:00,25.4,9.3,23.9,1.001
18/03/2025 16:00,20.4,7.3,24.6,1.001
18/03/2025 17:00,32.6,10.3,24.6,1.000
18/03/2025 18:00,50.4,9.0,23.3,1.000
18/03/2025 19:00,16.4,10.0,22.2,1.000
18/03/2025 20:00,18.2,9.3,20.7,1.000
18/03/2025 21:00,17.6,7.7,20.6,1.000
18/03/2025 22:00,19.9,5.7,19.8,1.000
18/03/2025 23:00,21.1,5.0,19.4,1.000
19/03/2025 00:00,17.5,7.5,19.4,1.000
19/03/2025 01:00,18.0,7.3,19.2,1.000
19/03/2025 02:00,18.8,6.1,18.9,0.999
19/03/2025 03:00,42.8,3.6,18.6,0.998
19/03/2025 04:00,33.9,5.1,18.5,0.998
19/03/2025 05:00,34.5,14.1,17.6,0.998
19/03/2025 06:00,39.7,20.1,17.6,0.999
19/03/2025 07:00,46.2,20.2,18.4,0.999
19/03/2025 08:00,42.3,11.7,19.7,0.999
19/03/2025 09:00,35.4,7.5,22.9,0.999
19/03/2025 10:00,28.9,14.4,27.2,0.998
19/03/2025 11:00,29.7,20.9,29.9,0.998
19/03/2025 12:00,29.3,18.2,32.0,0.998
19/03/2025 13:00,24.1,10.0,31.5,0.997
19/03/2025 14:00,22.5,7.4,30.6,0.997
19/03/2025 15:00,12.6,4.7,30.7,0.996
19/03/2025 16:00,12.5,2.3,30.8,0.996
19/03/2025 17:00,16.6,5.4,30.6,0.995
19/03/2025 18:00,20.0,0.4,28.8,0.995
19/03/2025 19:00,17.6,-1.3,27.1,0.995
19/03/2025 20:00,19.4,3.4,25.9,0.995
19/03/2025 21:00,22.5,3.2,25.2,0.995
19/03/2025 22:00,24.3,2.4,25.9,0.995
19/03/2025 23:00,18.9,3.1,26.2,0.995
20/03/2025 00:00,14.6,5.1,26.7,0.994
20/03/2025 01:00,22.3,4.9,25.5,0.994
20/03/2025 02:00,31.7,5.8,25.5,0.994
20/03/2025 03:00,26.5,5.4,25.8,0.993
20/03/2025 04:00,18.2,3.4,26.4,0.993
20/03/2025 05:00,16.9,3.1,26.2,0.993
20/03/2025 06:00,16.7,2.4,25.6,0.993
20/03/2025 07:00,31.2,7.6,24.6,0.994
20/03/2025 08:00,31.5,9.3,21.9,0.995
20/03/2025 09:00,20.4,8.8,20.9,0.996
20/03/2025 10:00,14.9,4.0,19.6,0.997
20/03/2025 11:00,11.5,7.2,19.9,0.997
20/03/2025 12:00,14.2,8.2,21.3,0.997
20/03/2025 13:00,20.4,9.5,23.5,0.997
20/03/2025 14:00,23.8,11.2,24.4,0.997
20/03/2025 15:00,21.4,10.1,25.1,0.996
20/03/2025 16:00,14.0,7.6,23.1,0.997
20/03/2025 17:00,12.7,14.2,21.2,0.997
20/03/2025 18:00,12.7,9.3,21.1,0.997
20/03/2025 19:00,14.0,7.2,21.0,0.998
20/03/2025 20:00,11.0,8.4,20.4,0.999
20/03/2025 21:00,10.5,4.5,19.8,1.000
20/03/2025 22:00,4.6,3.7,19.5,1.001
20/03/2025 23:00,-2.2,1.8,19.1,1.001
21/03/2025 00:00,,-0.4,18.4,1.001
21/03/2025 01:00,,5.1,18.0,1.000
21/03/2025 02:00,,3.7,18.2,1.000
21/03/2025 03:00,-0.5,0.1,18.0,1.000
21/03/2025 04:00,13.3,1.9,17.6,1.001
21/03/2025 05:00,24.0,1.5,16.7,1.001
21/03/2025 06:00,3.2,1.8,16.1,1.002
21/03/2025 07:00,-1.0,1.7,16.1,1.002
21/03/2025 08:00,9.2,4.8,17.4,1.003
21/03/2025 09:00,9.6,3.8,19.9,1.003
21/03/2025 10:00,4.0,5.2,22.4,1.003
21/03/2025 11:00,4.3,4.1,23.3,1.003
21/03/2025 12:00,3.8,5.9,23.6,1.003
21/03/2025 13:00,5.5,3.6,24.9,1.002
21/03/2025 14:00,6.1,3.7,24.1,1.002
21/03/2025 15:00,14.1,5.9,23.5,1.001
21/03/2025 16:00,19.8,5.9,22.8,1.001
21/03/2025 17:00,24.3,2.0,22.2,1.001
21/03/2025 18:00,26.9,6.9,21.0,1.001
21/03/2025 19:00,27.2,7.4,20.2,1.001
21/03/2025 20:00,51.1,6.6,19.0,1.001
21/03/2025 21:00,30.7,4.7,17.9,1.002
21/03/2025 22:00,13.0,4.3,17.0,1.003
21/03/2025 23:00,12.3,2.8,16.5,1.003
22/03/2025 00:00,37.7,4.0,15.9,1.003
22/03/2025 01:00,25.5,11.5,15.8,1.003
22/03/2025 02:00,11.5,9.8,15.4,1.003
22/03/2025 03:00,22.5,5.8,14.9,1.003
22/03/2025 04:00,31.8,4.7,14.8,1.003
22/03/2025 05:00,4.1,3.9,14.5,1.003
22/03/2025 06:00,3.9,2.8,14.9,1.003
22/03/2025 07:00,8.8,3.8,14.6,1.004
22/03/2025 08:00,14.5,5.7,15.5,1.004
22/03/2025 09:00,17.7,1.9,19.1,1.004
22/03/2025 10:00,21.1,4.2,22.3,1.004
22/03/2025 11:00,17.4,5.9,23.2,1.004
