"Date/Time","PM10 BAM ug/m3","PM2.5 BAM ug/m3","Temperature Deg C","Barometric Pressure atm"
03/08/2025 13:00,7.3,4.0,17.9,1.006
03/08/2025 14:00,5.2,0.8,18.2,1.004
03/08/2025 15:00,5.9,-0.2,19.2,1.004
03/08/2025 16:00,6.5,1.7,18.6,1.003
03/08/2025 17:00,4.2,,16.9,1.002
03/08/2025 18:00,7.6,0.4,15.7,1.002
03/08/2025 19:00,10.7,3.1,15.1,1.001
03/08/2025 20:00,5.9,5.1,14.9,1.001
03/08/2025 21:00,5.7,3.6,14.7,1.000
03/08/2025 22:00,5.6,-0.5,14.4,1.000
03/08/2025 23:00,3.4,-0.1,14.5,0.999
04/08/2025 00:00,4.4,1.5,14.2,0.999
04/08/2025 01:00,-2.4,0.0,13.9,0.998
04/08/2025 02:00,-0.2,-0.5,13.9,0.998
04/08/2025 03:00,11.0,1.1,14.2,0.998
04/08/2025 04:00,38.7,0.8,13.8,0.998
04/08/2025 05:00,8.1,1.8,13.7,0.997
04/08/2025 06:00,-2.3,2.3,14.2,0.997
04/08/2025 07:00,-2.8,0.8,13.7,0.998
04/08/2025 08:00,1.1,-0.1,13.8,0.997
04/08/2025 09:00,3.5,0.8,14.2,0.996
04/08/2025 10:00,3.1,0.8,14.5,0.996
04/08/2025 11:00,7.4,2.4,15.3,0.995
04/08/2025 12:00,9.6,0.4,15.6,0.995
04/08/2025 13:00,16.5,4.4,16.4,0.994
04/08/2025 14:00,52.3,5.3,15.9,0.993
04/08/2025 15:00,68.8,12.2,13.0,0.993
04/08/2025 16:00,35.1,5.7,12.4,0.994
04/08/2025 17:00,16.6,4.8,14.4,0.994
04/08/2025 18:00,18.0,7.1,13.8,0.995
04/08/2025 19:00,21.6,8.5,13.0,0.996
04/08/2025 20:00,18.3,7.9,12.8,0.997
04/08/2025 21:00,14.5,5.3,12.5,0.998
04/08/2025 22:00,12.7,5.3,12.1,0.997
04/08/2025 23:00,15.7,4.1,11.6,0.998
05/08/2025 00:00,17.4,4.5,11.2,0.998
05/08/2025 01:00,18.7,6.0,11.3,0.999
05/08/2025 02:00,13.5,6.0,10.9,0.999
05/08/2025 03:00,10.1,6.3,10.8,0.999
05/08/2025 04:00,16.8,4.9,10.9,0.999
05/08/2025 05:00,17.5,1.9,10.8,1.000
05/08/2025 06:00,22.5,4.7,10.8,1.001
05/08/2025 07:00,21.9,5.4,11.1,1.001
05/08/2025 08:00,23.2,8.6,10.7,1.002
05/08/2025 09:00,28.9,6.0,10.7,1.003
05/08/2025 10:00,37.1,7.8,11.5,1.004
05/08/2025 11:00,36.6,9.0,12.8,1.004
05/08/2025 12:00,31.4,9.2,14.7,1.004
05/08/2025 13:00,21.8,10.7,15.8,1.003
05/08/2025 14:00,19.5,9.7,16.4,1.003
05/08/2025 15:00,18.7,3.3,16.7,1.003
05/08/2025 16:00,42.4,3.6,16.7,1.003
05/08/2025 17:00,25.2,7.2,15.7,1.003
05/08/2025 18:00,12.1,7.5,14.3,1.003
05/08/2025 19:00,17.3,7.0,13.5,1.004
05/08/2025 20:00,19.7,9.3,13.6,1.004
05/08/2025 21:00,15.8,7.6,13.8,1.005
05/08/2025 22:00,18.3,7.0,13.2,1.005
05/08/2025 23:00,20.4,6.2,12.5,1.005
06/08/2025 00:00,21.6,5.7,12.2,1.005
06/08/2025 01:00,14.8,3.7,12.0,1.005
06/08/2025 02:00,12.8,4.8,11.8,1.005
06/08/2025 03:00,17.8,5.3,10.7,1.005
06/08/2025 04:00,37.4,4.7,10.6,1.005
06/08/2025 05:00,34.3,4.5,10.6,1.006
06/08/2025 06:00,16.1,4.0,10.6,1.006
06/08/2025 07:00,11.6,5.6,10.5,1.007
06/08/2025 08:00,10.9,6.2,9.9,1.008
06/08/2025 09:00,14.8,7.3,10.2,1.009
06/08/2025 10:00,12.1,6.4,11.3,1.009
06/08/2025 11:00,11.0,6.9,12.5,1.010
06/08/2025 12:00,15.4,9.7,14.6,1.010
06/08/2025 13:00,13.1,7.8,17.1,1.009
06/08/2025 14:00,13.5,7.6,16.9,1.009
06/08/2025 15:00,14.2,4.3,16.6,1.009
06/08/2025 16:00,16.0,3.8,15.8,1.009
06/08/2025 17:00,17.9,5.8,14.9,1.009
06/08/2025 18:00,20.4,9.1,14.0,1.010
06/08/2025 19:00,26.3,7.9,13.5,1.010
06/08/2025 20:00,22.4,9.3,13.0,1.011
06/08/2025 21:00,52.9,9.6,12.5,1.012
06/08/2025 22:00,59.1,6.1,11.9,1.012
06/08/2025 23:00,13.2,2.9,11.2,1.012
07/08/2025 00:00,,4.7,10.8,1.012
07/08/2025 01:00,,-0.2,10.5,1.012
07/08/2025 02:00,,1.5,10.2,1.012
07/08/2025 03:00,0.6,3.6,10.3,1.012
07/08/2025 04:00,5.4,1.3,10.3,1.012
07/08/2025 05:00,4.5,2.3,10.0,1.012
07/08/2025 06:00,5.1,1.0,10.0,1.012
07/08/2025 07:00,5.5,1.0,9.8,1.013
07/08/2025 08:00,7.3,1.8,10.0,1.014
07/08/2025 09:00,10.2,-2.4,11.5,1.014
07/08/2025 10:00,33.7,1.2,12.6,1.014
07/08/2025 11:00,16.1,3.3,15.6,1.015
07/08/2025 12:00,0.1,3.9,17.1,1.014
07/08/2025 13:00,0.7,3.7,16.1,1.014
07/08/2025 14:00,3.5,2.0,16.7,1.013
07/08/2025 15:00,6.9,2.2,17.3,1.013
07/08/2025 16:00,9.0,1.9,14.8,1.013
07/08/2025 17:00,25.3,7.8,14.3,1.013
07/08/2025 18:00,26.6,7.7,12.8,1.014
07/08/2025 19:00,9.4,6.0,11.7,1.014
07/08/2025 20:00,4.0,4.5,11.2,1.014
07/08/2025 21:00,7.1,4.1,11.0,1.015
07/08/2025 22:00,7.1,4.7,10.8,1.015
07/08/2025 23:00,15.8,4.4,10.3,1.015
08/08/2025 00:00,33.7,1.2,10.1,1.015
08/08/2025 01:00,4.0,,9.8,1.016
08/08/2025 02:00,0.2,-4.1,9.7,1.016
08/08/2025 03:00,0.3,2.0,9.6,1.015
08/08/2025 04:00,1.2,0.3,9.4,1.015
08/08/2025 05:00,25.1,1.5,9.0,1.015
08/08/2025 06:00,16.6,1.8,9.0,1.015
08/08/2025 07:00,1.5,1.9,8.7,1.016
08/08/2025 08:00,-1.0,5.3,8.7,1.016
08/08/2025 09:00,3.5,0.9,10.0,1.017
08/08/2025 10:00,5.3,1.3,10.8,1.017
08/08/2025 11:00,2.5,5.4,13.2,1.017
08/08/2025 12:00,5.2,3.4,13.7,1.016
08/08/2025 13:00,8.2,2.6,13.9,1.016
08/08/2025 14:00,69.7,0.3,14.8,1.015
08/08/2025 15:00,21.4,4.1,14.6,1.014
08/08/2025 16:00,,3.1,14.9,1.014
08/08/2025 17:00,,0.9,13.6,1.014
08/08/2025 18:00,,1.3,12.3,1.014
08/08/2025 19:00,1.2,4.8,11.2,1.014
08/08/2025 20:00,12.9,6.0,10.3,1.014
08/08/2025 21:00,17.9,7.8,10.0,1.014
08/08/2025 22:00,22.3,8.2,9.6,1.015
08/08/2025 23:00,23.4,9.7,9.4,1.015
09/08/2025 00:00,28.5,12.8,9.1,1.014
09/08/2025 01:00,30.2,14.0,9.2,1.013
09/08/2025 02:00,21.9,14.0,9.3,1.014
09/08/2025 03:00,51.8,12.1,8.8,1.014
09/08/2025 04:00,24.0,11.6,9.0,1.013
09/08/2025 05:00,13.4,9.6,8.4,1.013
09/08/2025 06:00,9.8,4.7,10.0,1.012
09/08/2025 07:00,5.4,5.4,10.9,1.012
09/08/2025 08:00,4.7,4.0,11.4,1.013
09/08/2025 09:00,11.6,11.2,12.7,1.013
09/08/2025 10:00,13.9,9.6,13.6,1.013
09/08/2025 11:00,7.3,8.6,16.3,1.013
09/08/2025 12:00,6.0,6.8,17.6,1.013
09/08/2025 13:00,4.8,4.0,17.5,1.012
09/08/2025 14:00,2.7,4.3,17.4,1.011
09/08/2025 15:00,5.4,4.7,16.7,1.011
09/08/2025 16:00,8.0,4.5,16.4,1.011
09/08/2025 17:00,7.4,7.8,16.0,1.011
09/08/2025 18:00,5.6,8.0,15.2,1.011
09/08/2025 19:00,13.3,8.7,14.4,1.011
09/08/2025 20:00,15.5,10.1,14.1,1.011
09/08/2025 21:00,14.3,9.8,14.2,1.011
09/08/2025 22:00,12.3,8.5,14.6,1.011
09/08/2025 23:00,6.8,5.5,15.1,1.011
10/08/2025 00:00,4.1,3.5,14.7,1.011
10/08/2025 01:00,6.9,2.8,14.5,1.010
10/08/2025 02:00,1.6,2.9,14.7,1.010
10/08/2025 03:00,5.8,4.6,14.3,1.010
10/08/2025 04:00,17.8,8.0,13.0,1.009
10/08/2025 05:00,23.4,7.9,12.6,1.009
10/08/2025 06:00,14.2,7.8,13.3,1.009
10/08/2025 07:00,9.1,4.2,13.9,1.009
10/08/2025 08:00,4.4,3.7,13.8,1.010
10/08/2025 09:00,9.3,-1.2,13.2,1.010
10/08/2025 10:00,25.3,5.5,13.6,1.010
10/08/2025 11:00,25.1,12.0,15.7,1.010
10/08/2025 12:00,10.8,7.8,19.3,1.010
10/08/2025 13:00,0.9,4.1,21.5,1.008
10/08/2025 14:00,-1.2,-0.4,21.5,1.008
10/08/2025 15:00,-2.1,1.7,20.6,1.007
10/08/2025 16:00,0.2,2.3,20.9,1.007
10/08/2025 17:00,5.4,3.9,19.5,1.007
10/08/2025 18:00,2.9,4.2,18.4,1.007
10/08/2025 19:00,8.9,5.5,17.1,1.007
10/08/2025 20:00,11.9,7.6,16.3,1.007
10/08/2025 21:00,15.7,6.9,16.2,1.007
10/08/2025 22:00,13.4,4.6,16.1,1.007
10/08/2025 23:00,8.5,3.8,15.7,1.007
11/08/2025 00:00,6.7,4.7,15.4,1.007
11/08/2025 01:00,8.0,2.2,14.9,1.007
11/08/2025 02:00,2.5,-0.7,14.9,1.006
11/08/2025 03:00,6.2,2.1,14.9,1.006
11/08/2025 04:00,7.7,4.4,14.6,1.006
11/08/2025 05:00,13.5,3.2,13.8,1.006
11/08/2025 06:00,12.1,3.3,14.5,1.006
11/08/2025 07:00,7.4,4.2,15.1,1.006
11/08/2025 08:00,7.8,4.9,15.5,1.007
11/08/2025 09:00,6.2,8.0,16.8,1.007
11/08/2025 10:00,6.0,9.3,18.5,1.007
11/08/2025 11:00,8.5,5.1,20.5,1.007
11/08/2025 12:00,8.2,4.3,21.9,1.006
11/08/2025 13:00,4.8,1.3,21.9,1.005
11/08/2025 14:00,10.1,1.0,20.5,1.005
11/08/2025 15:00,13.8,5.7,21.3,1.004
11/08/2025 16:00,17.1,3.7,21.5,1.004
11/08/2025 17:00,14.7,,20.4,1.004
11/08/2025 18:00,16.9,-0.3,19.7,1.004
11/08/2025 19:00,14.7,3.8,18.4,1.004
11/08/2025 20:00,15.8,7.1,17.6,1.004
11/08/2025 21:00,16.7,10.0,17.7,1.005
11/08/2025 22:00,15.9,5.2,15.1,1.006
11/08/2025 23:00,5.7,5.1,14.3,1.006
12/08/2025 00:00,3.3,2.9,14.1,1.006
12/08/2025 01:00,1.6,2.3,13.8,1.006
12/08/2025 02:00,3.1,2.1,13.4,1.006
12/08/2025 03:00,5.5,2.3,13.2,1.006
12/08/2025 04:00,6.9,2.8,13.2,1.006
12/08/2025 05:00,5.8,2.6,12.8,1.007
12/08/2025 06:00,2.8,3.5,12.8,1.007
12/08/2025 07:00,5.3,3.7,12.7,1.008
12/08/2025 08:00,2.0,2.7,12.6,1.008
12/08/2025 09:00,6.8,3.3,13.0,1.009
12/08/2025 10:00,15.4,3.4,13.7,1.010
12/08/2025 11:00,14.4,1.4,15.2,1.010
12/08/2025 12:00,12.8,3.5,16.5,1.010
12/08/2025 13:00,15.6,4.1,17.0,1.009
12/08/2025 14:00,18.9,3.3,16.5,1.009
12/08/2025 15:00,20.4,3.5,15.7,1.009
12/08/2025 16:00,16.1,3.0,15.9,1.009
12/08/2025 17:00,18.5,6.5,14.9,1.010
12/08/2025 18:00,48.6,6.7,13.8,1.011
12/08/2025 19:00,23.8,8.8,13.0,1.011
12/08/2025 20:00,15.9,5.9,12.2,1.012
12/08/2025 21:00,17.0,6.8,11.6,1.012
12/08/2025 22:00,18.2,5.6,11.2,1.013
12/08/2025 23:00,14.8,4.5,11.0,1.013
13/08/2025 00:00,16.3,7.5,10.5,1.013
13/08/2025 01:00,16.9,7.3,10.0,1.013
13/08/2025 02:00,15.1,7.7,10.1,1.013
13/08/2025 03:00,27.3,10.7,9.5,1.013
13/08/2025 04:00,26.4,9.0,9.3,1.013
13/08/2025 05:00,19.9,5.4,9.2,1.013
13/08/2025 06:00,19.4,7.1,10.1,1.013
13/08/2025 07:00,15.7,8.1,10.3,1.014
13/08/2025 08:00,16.9,6.7,10.6,1.015
13/08/2025 09:00,23.1,8.4,11.1,1.015
13/08/2025 10:00,25.3,6.4,11.8,1.015
13/08/2025 11:00,13.2,7.0,15.7,1.015
13/08/2025 12:00,9.0,8.7,17.0,1.015
13/08/2025 13:00,10.5,4.3,17.1,1.014
13/08/2025 14:00,20.8,6.5,17.3,1.014
13/08/2025 15:00,51.8,6.6,16.2,1.013
13/08/2025 16:00,19.7,4.9,16.4,1.013
13/08/2025 17:00,24.9,4.9,15.5,1.013
13/08/2025 18:00,25.2,6.5,13.5,1.013
13/08/2025 19:00,12.3,8.6,12.7,1.013
13/08/2025 20:00,16.9,10.9,12.3,1.014
13/08/2025 21:00,19.3,11.8,11.6,1.014
13/08/2025 22:00,17.9,11.2,11.1,1.014
13/08/2025 23:00,17.7,11.4,10.7,1.014
14/08/2025 00:00,10.2,6.6,10.3,1.013
14/08/2025 01:00,4.5,6.7,10.1,1.012
14/08/2025 02:00,0.7,3.7,10.5,1.012
14/08/2025 03:00,19.3,3.5,10.8,1.012
14/08/2025 04:00,28.7,3.6,10.8,1.011
14/08/2025 05:00,0.3,2.7,10.7,1.011
14/08/2025 06:00,,2.7,10.4,1.011
14/08/2025 07:00,2.5,3.1,10.7,1.011
14/08/2025 08:00,0.7,2.0,11.2,1.011
14/08/2025 09:00,6.5,3.1,13.4,1.010
14/08/2025 10:00,12.2,3.0,14.3,1.010
14/08/2025 11:00,6.6,6.0,19.9,1.010
14/08/2025 12:00,-1.3,2.7,21.6,1.009
14/08/2025 13:00,-0.3,3.0,22.2,1.008
14/08/2025 14:00,26.0,4.8,22.7,1.006
14/08/2025 15:00,32.9,3.4,22.8,1.005
14/08/2025 16:00,8.2,2.5,22.8,1.004
14/08/2025 17:00,1.2,1.7,21.5,1.004
14/08/2025 18:00,8.6,-0.2,19.6,1.004
14/08/2025 19:00,10.2,5.5,18.4,1.004
14/08/2025 20:00,12.6,5.1,17.4,1.004
14/08/2025 21:00,11.4,3.6,17.3,1.003
14/08/2025 22:00,12.1,3.6,16.9,1.003
14/08/2025 23:00,11.0,2.2,16.6,1.002
15/08/2025 00:00,2.6,2.6,16.3,1.002
15/08/2025 01:00,,,16.0,1.001
15/08/2025 02:00,-1.0,2.7,16.0,1.001
15/08/2025 03:00,6.5,1.5,15.8,1.001
15/08/2025 04:00,6.9,2.9,15.5,1.001
15/08/2025 05:00,10.1,1.9,13.8,1.001
15/08/2025 06:00,14.3,4.0,13.5,1.001
15/08/2025 07:00,12.9,5.5,13.6,1.002
15/08/2025 08:00,12.8,5.3,13.7,1.002
15/08/2025 09:00,14.9,6.2,13.9,1.002
15/08/2025 10:00,21.6,5.7,14.3,1.002
15/08/2025 11:00,21.3,7.5,15.8,1.003
15/08/2025 12:00,26.3,8.1,15.2,1.003
15/08/2025 13:00,26.5,9.2,14.6,1.003
15/08/2025 14:00,23.3,6.9,14.7,1.002
15/08/2025 15:00,19.4,5.8,15.2,1.002
15/08/2025 16:00,25.7,6.0,14.6,1.002
15/08/2025 17:00,25.1,5.8,14.2,1.002
15/08/2025 18:00,30.3,7.7,12.4,1.003
15/08/2025 19:00,28.7,8.6,10.7,1.003
15/08/2025 20:00,21.9,11.4,10.6,1.004
15/08/2025 21:00,19.2,7.7,10.6,1.004
15/08/2025 22:00,18.4,6.9,10.3,1.004
15/08/2025 23:00,15.9,7.4,10.4,1.004
16/08/2025 00:00,13.7,5.5,10.6,1.004
16/08/2025 01:00,12.4,3.8,10.3,1.004
16/08/2025 02:00,10.7,2.3,9.9,1.004
16/08/2025 03:00,11.3,2.7,9.9,1.004
16/08/2025 04:00,13.3,2.9,9.9,1.004
16/08/2025 05:00,13.8,2.7,10.0,1.004
16/08/2025 06:00,14.2,2.0,9.8,1.004
16/08/2025 07:00,17.1,5.0,9.7,1.005
16/08/2025 08:00,15.8,4.6,8.9,1.006
16/08/2025 09:00,19.3,9.2,11.1,1.006
16/08/2025 10:00,14.8,7.2,11.7,1.006
16/08/2025 11:00,10.0,5.3,13.8,1.006
16/08/2025 12:00,10.2,4.6,13.8,1.006
16/08/2025 13:00,12.2,4.0,13.8,1.006
16/08/2025 14:00,10.4,4.3,13.9,1.005
16/08/2025 15:00,14.0,0.5,13.5,1.005
16/08/2025 16:00,8.3,3.5,13.2,1.004
16/08/2025 17:00,8.3,,12.6,1.004
16/08/2025 18:00,10.3,1.0,12.3,1.004
16/08/2025 19:00,13.5,2.4,12.5,1.004
16/08/2025 20:00,17.2,5.3,12.6,1.004
16/08/2025 21:00,18.8,6.4,12.1,1.004
16/08/2025 22:00,15.7,5.3,11.3,1.004
16/08/2025 23:00,10.2,3.3,11.2,1.003
17/08/2025 00:00,12.7,2.6,11.0,1.003
17/08/2025 01:00,9.6,1.6,10.6,1.002
17/08/2025 02:00,7.7,0.3,10.9,1.002
17/08/2025 03:00,6.4,3.7,10.8,1.002
17/08/2025 04:00,10.5,5.7,9.8,1.001
17/08/2025 05:00,14.6,4.2,9.7,1.002
17/08/2025 06:00,14.5,3.2,10.4,1.002
17/08/2025 07:00,12.0,3.1,10.7,1.002
17/08/2025 08:00,13.2,5.1,10.8,1.003
17/08/2025 09:00,14.1,7.6,11.7,1.003
17/08/2025 10:00,16.1,7.4,11.8,1.004
17/08/2025 11:00,13.8,5.0,12.9,1.004
17/08/2025 12:00,11.0,4.4,13.8,1.004
17/08/2025 13:00,11.7,2.6,14.5,1.004
17/08/2025 14:00,11.6,1.3,14.9,1.003
17/08/2025 15:00,10.5,1.7,14.5,1.003
17/08/2025 16:00,8.0,4.2,13.9,1.003
17/08/2025 17:00,10.7,3.0,13.3,1.004
17/08/2025 18:00,11.4,7.4,11.3,1.005
17/08/2025 19:00,12.7,7.3,10.3,1.006
17/08/2025 20:00,11.9,6.9,10.0,1.007
17/08/2025 21:00,27.7,7.9,9.7,1.007
17/08/2025 22:00,44.5,8.4,9.4,1.008
17/08/2025 23:00,15.7,10.5,9.0,1.008
18/08/2025 00:00,9.0,7.9,9.2,1.008
18/08/2025 01:00,9.2,1.8,8.7,1.009
18/08/2025 02:00,6.1,-0.7,8.2,1.010
18/08/2025 03:00,10.0,2.4,7.6,1.010
18/08/2025 04:00,10.5,5.1,7.6,1.010
18/08/2025 05:00,10.3,3.3,7.1,1.010
18/08/2025 06:00,12.7,3.6,7.1,1.011
18/08/2025 07:00,12.3,4.1,6.9,1.012
18/08/2025 08:00,48.6,6.1,8.1,1.013
18/08/2025 09:00,19.6,0.8,11.0,1.014
18/08/2025 10:00,2.3,2.9,10.9,1.014
18/08/2025 11:00,-1.3,3.1,12.2,1.015
18/08/2025 12:00,0.3,1.2,14.0,1.015
18/08/2025 13:00,-3.4,2.3,14.8,1.014
18/08/2025 14:00,-0.1,3.8,15.9,1.013
18/08/2025 15:00,-0.1,0.0,16.2,1.013
18/08/2025 16:00,1.5,0.3,16.3,1.013
18/08/2025 17:00,,,15.0,1.013
18/08/2025 18:00,2.2,8.8,13.8,1.014
18/08/2025 19:00,6.8,3.8,12.1,1.015
18/08/2025 20:00,11.7,6.9,10.7,1.015
18/08/2025 21:00,13.2,5.9,9.9,1.016
18/08/2025 22:00,12.5,3.2,10.3,1.016
18/08/2025 23:00,4.4,2.5,10.3,1.016
19/08/2025 00:00,15.2,2.7,10.1,1.016
19/08/2025 01:00,43.0,-0.3,9.7,1.016
19/08/2025 02:00,5.4,3.3,9.5,1.015
19/08/2025 03:00,,3.6,9.1,1.015
19/08/2025 04:00,,0.4,8.9,1.014
19/08/2025 05:00,-2.3,-0.2,9.1,1.014
19/08/2025 06:00,2.7,1.0,9.1,1.014
19/08/2025 07:00,3.9,-0.2,8.8,1.014
19/08/2025 08:00,3.7,2.3,9.8,1.015
19/08/2025 09:00,7.7,2.8,11.8,1.015
19/08/2025 10:00,9.9,3.4,12.2,1.015
19/08/2025 11:00,7.9,5.2,16.3,1.015
19/08/2025 12:00,7.2,3.4,18.3,1.014
19/08/2025 13:00,3.9,1.9,18.5,1.013
19/08/2025 14:00,7.4,3.5,18.9,1.012
19/08/2025 15:00,35.7,2.0,18.5,1.012
19/08/2025 16:00,20.5,0.0,18.5,1.012
19/08/2025 17:00,1.1,2.0,17.6,1.011
19/08/2025 18:00,5.3,4.8,15.2,1.012
19/08/2025 19:00,26.1,6.4,13.9,1.012
19/08/2025 20:00,6.1,6.1,12.8,1.012
19/08/2025 21:00,4.9,6.6,12.2,1.012
19/08/2025 22:00,3.8,4.8,12.0,1.012
19/08/2025 23:00,38.7,2.8,11.7,1.012
20/08/2025 00:00,9.6,1.9,11.4,1.011
20/08/2025 01:00,,7.2,11.5,1.011
20/08/2025 02:00,,6.0,11.3,1.011
20/08/2025 03:00,,3.3,10.9,1.011
20/08/2025 04:00,0.5,1.6,10.8,1.011
20/08/2025 05:00,21.8,2.9,10.8,1.011
20/08/2025 06:00,11.1,0.9,10.7,1.011
20/08/2025 07:00,-3.5,1.2,10.5,1.011
20/08/2025 08:00,1.7,4.6,11.4,1.012
20/08/2025 09:00,6.8,9.3,14.1,1.012
20/08/2025 10:00,11.2,10.6,14.0,1.012
20/08/2025 11:00,9.4,5.0,18.7,1.012
20/08/2025 12:00,7.5,7.2,20.6,1.011
20/08/2025 13:00,-0.7,1.5,20.9,1.010
20/08/2025 14:00,-0.8,4.1,20.7,1.009
20/08/2025 15:00,5.6,,21.1,1.008
20/08/2025 16:00,8.0,-3.2,21.2,1.008
20/08/2025 17:00,5.7,0.7,20.2,1.008
20/08/2025 18:00,7.7,2.7,17.8,1.008
20/08/2025 19:00,10.4,4.6,16.5,1.008
20/08/2025 20:00,12.4,4.8,15.5,1.008
20/08/2025 21:00,12.5,4.1,15.1,1.009
20/08/2025 22:00,9.5,5.1,14.7,1.009
20/08/2025 23:00,4.0,5.8,14.5,1.009
21/08/2025 00:00,5.9,1.5,13.6,1.008
21/08/2025 01:00,6.8,1.7,14.0,1.008
21/08/2025 02:00,3.4,1.2,14.1,1.008
21/08/2025 03:00,5.4,3.3,13.5,1.007
21/08/2025 04:00,9.1,2.4,13.2,1.007
21/08/2025 05:00,9.2,4.1,13.1,1.007
21/08/2025 06:00,6.4,1.8,13.0,1.007
21/08/2025 07:00,5.1,2.3,13.0,1.008
21/08/2025 08:00,8.3,5.3,13.3,1.008
21/08/2025 09:00,7.2,4.3,16.5,1.009
21/08/2025 10:00,6.6,2.5,17.1,1.008
21/08/2025 11:00,7.9,4.1,17.7,1.008
21/08/2025 12:00,,,,
21/08/2025 13:00,11.1,-0.8,19.3,1.006
21/08/2025 14:00,,6.9,20.3,1.005
21/08/2025 15:00,,3.0,20.4,1.004
21/08/2025 16:00,1.8,1.8,20.3,1.004
21/08/2025 17:00,5.0,2.8,19.4,1.004
21/08/2025 18:00,6.0,0.6,18.5,1.004
21/08/2025 19:00,13.3,1.9,17.5,1.004
21/08/2025 20:00,17.5,6.0,16.7,1.004
21/08/2025 21:00,17.1,5.9,16.6,1.004
21/08/2025 22:00,14.1,6.7,16.6,1.004
21/08/2025 23:00,7.7,3.0,16.6,1.004
22/08/2025 00:00,7.9,4.5,16.4,1.004
22/08/2025 01:00,-1.5,2.2,16.2,1.003
22/08/2025 02:00,0.7,0.6,16.2,1.003
22/08/2025 03:00,4.9,2.0,16.1,1.003
22/08/2025 04:00,9.4,2.2,15.9,1.003
22/08/2025 05:00,7.1,2.2,15.9,1.003
22/08/2025 06:00,7.7,1.8,15.5,1.003
22/08/2025 07:00,5.7,3.3,15.3,1.003
22/08/2025 08:00,9.5,2.6,15.4,1.003
22/08/2025 09:00,11.0,5.5,15.7,1.004
22/08/2025 10:00,17.6,2.9,16.4,1.004
22/08/2025 11:00,19.9,6.2,17.8,1.004
22/08/2025 12:00,21.3,7.6,19.2,1.005
