"Date/Time","PM10 BAM ug/m3","PM2.5 BAM ug/m3","Temperature Deg C","Barometric Pressure atm"
01/07/2025 01:00,27.6,14.9,6.6,1.014
01/07/2025 02:00,27.6,12.9,6.3,1.013
01/07/2025 03:00,30.7,10.2,5.9,1.013
01/07/2025 04:00,26.4,13.3,5.6,1.013
01/07/2025 05:00,18.0,9.6,5.6,1.013
01/07/2025 06:00,12.2,7.1,5.7,1.013
01/07/2025 07:00,19.2,5.0,5.2,1.013
01/07/2025 08:00,19.3,7.8,5.2,1.013
01/07/2025 09:00,25.4,8.0,6.1,1.014
01/07/2025 10:00,37.8,16.2,9.1,1.014
01/07/2025 11:00,35.5,14.2,13.8,1.013
01/07/2025 12:00,28.1,17.0,14.0,1.012
01/07/2025 13:00,18.1,7.4,14.0,1.011
01/07/2025 14:00,10.4,4.6,13.6,1.011
01/07/2025 15:00,8.6,4.5,12.2,1.011
01/07/2025 16:00,11.3,4.9,11.8,1.011
01/07/2025 17:00,6.0,2.7,11.9,1.010
01/07/2025 18:00,2.1,2.8,11.1,1.010
01/07/2025 19:00,7.9,6.0,10.9,1.010
01/07/2025 20:00,10.9,7.7,10.5,1.010
01/07/2025 21:00,12.9,9.7,10.2,1.010
01/07/2025 22:00,14.3,6.8,9.7,1.010
01/07/2025 23:00,8.6,6.6,9.0,1.010
02/07/2025 00:00,9.0,3.8,8.1,1.009
02/07/2025 01:00,10.8,5.7,7.8,1.009
02/07/2025 02:00,10.5,6.4,7.3,1.008
02/07/2025 03:00,17.2,4.9,7.2,1.008
02/07/2025 04:00,23.6,8.7,7.0,1.008
02/07/2025 05:00,26.2,9.8,6.8,1.007
02/07/2025 06:00,9.6,5.4,6.7,1.008
02/07/2025 07:00,3.4,4.3,5.9,1.008
02/07/2025 08:00,6.2,4.5,5.9,1.008
02/07/2025 09:00,10.0,1.7,6.8,1.008
02/07/2025 10:00,15.1,3.2,8.6,1.008
02/07/2025 11:00,15.8,9.4,9.2,1.008
02/07/2025 12:00,10.7,10.5,9.2,1.008
02/07/2025 13:00,5.0,8.3,9.7,1.007
02/07/2025 14:00,6.7,5.9,11.0,1.007
02/07/2025 15:00,7.4,5.5,13.0,1.006
02/07/2025 16:00,10.1,10.3,13.7,1.006
02/07/2025 17:00,9.6,7.1,12.2,1.006
02/07/2025 18:00,15.1,8.6,10.8,1.006
02/07/2025 19:00,21.6,9.0,9.6,1.006
02/07/2025 20:00,23.4,9.4,8.5,1.006
02/07/2025 21:00,21.2,8.4,8.1,1.005
02/07/2025 22:00,21.8,10.1,7.5,1.005
02/07/2025 23:00,40.1,6.4,7.4,1.005
03/07/2025 00:00,12.4,8.2,7.6,1.005
03/07/2025 01:00,,,7.5,1.005
03/07/2025 02:00,1.8,5.4,7.5,1.005
03/07/2025 03:00,6.9,2.1,7.0,1.005
03/07/2025 04:00,8.8,2.2,7.1,1.004
03/07/2025 05:00,3.8,2.2,7.2,1.004
03/07/2025 06:00,3.1,6.1,7.2,1.003
03/07/2025 07:00,7.6,2.4,7.8,1.004
03/07/2025 08:00,4.1,4.8,8.4,1.004
03/07/2025 09:00,8.3,5.5,9.5,1.004
03/07/2025 10:00,13.4,6.5,11.5,1.004
03/07/2025 11:00,13.2,9.8,16.1,1.004
03/07/2025 12:00,8.5,6.7,17.3,1.003
03/07/2025 13:00,3.9,2.7,17.5,1.002
03/07/2025 14:00,10.2,3.2,18.0,1.002
03/07/2025 15:00,11.4,3.0,18.4,1.001
03/07/2025 16:00,13.1,4.0,18.4,1.001
03/07/2025 17:00,11.7,2.0,15.9,1.001
03/07/2025 18:00,17.0,6.2,14.4,1.001
